,route_short_name,stop_name,service_id,average_wait
420,26,Tetovska,Zimski-Subota,0:07:39.724138
421,26,Tetovska,Zimski-Nedelja,0:08:48.095238
422,25,Tetovska,Zimski-Radni Dan,0:10:58.867925
423,25,Tetovska,Zimski-Subota,0:12:52
424,25P,Tetovska,Zimski-Radni Dan,0:15:19.436620
425,25,Tetovska,Zimski-Nedelja,0:15:35.675676
426,25P,Tetovska,Zimski-Subota,0:17:35.409836
427,25P,Tetovska,Zimski-Nedelja,0:21:48.979592
428,26,Miška Jovanovića,Zimski-Radni Dan,0:05:08.055556
429,26,Miška Jovanovića,Zimski-Subota,0:07:39.724138
430,26,Miška Jovanovića,Zimski-Nedelja,0:08:48.095238
431,30,Miška Jovanovića,Zimski-Radni Dan,0:18:10
432,30,Miška Jovanovića,Zimski-Subota,0:23:19.148936
433,30,Miška Jovanovića,Zimski-Nedelja,0:38:55.714286
434,26,Peke Pavlovića,Zimski-Radni Dan,0:05:08.055556
435,26,Peke Pavlovića,Zimski-Subota,0:07:39.724138
436,26,Peke Pavlovića,Zimski-Nedelja,0:08:48.095238
437,30,Peke Pavlovića,Zimski-Radni Dan,0:18:10
438,30,Peke Pavlovića,Zimski-Subota,0:23:20.425532
439,30,Peke Pavlovića,Zimski-Nedelja,0:38:55.714286
440,26,Dušanovac /Pošta/,Zimski-Radni Dan,0:05:08.055556
441,26,Dušanovac /Pošta/,Zimski-Subota,0:07:40.137931
442,26,Dušanovac /Pošta/,Zimski-Nedelja,0:08:48.095238
443,25,Dušanovac /Pošta/,Zimski-Radni Dan,0:10:58.867925
444,25,Dušanovac /Pošta/,Zimski-Subota,0:12:52
445,25P,Dušanovac /Pošta/,Zimski-Radni Dan,0:15:21.126761
446,25,Dušanovac /Pošta/,Zimski-Nedelja,0:15:35.675676
447,25P,Dušanovac /Pošta/,Zimski-Subota,0:17:35.409836
448,25P,Dušanovac /Pošta/,Zimski-Nedelja,0:21:47.755102
449,26,Solunska,Zimski-Radni Dan,0:05:08.108108
450,26,Solunska,Zimski-Subota,0:07:27.058824
451,26,Solunska,Zimski-Nedelja,0:08:46.153846
452,EKO2,Solunska,Zimski-Radni Dan,0:10:08.823529
453,79,Solunska,Zimski-Radni Dan,0:12:28.275862
454,EKO2,Solunska,Zimski-Nedelja,0:13:20
455,EKO2,Solunska,Zimski-Subota,0:13:20
456,24,Solunska,Zimski-Radni Dan,0:13:44.096386
457,79,Solunska,Zimski-Nedelja,0:17:20.625000
458,79,Solunska,Zimski-Subota,0:17:20.625000
459,24,Solunska,Zimski-Nedelja,0:21:06.666667
460,24,Solunska,Zimski-Subota,0:21:06.666667
461,26,Braće Baruh,Zimski-Radni Dan,0:05:08.108108
462,26,Braće Baruh,Zimski-Subota,0:07:27.058824
463,26,Braće Baruh,Zimski-Nedelja,0:08:46.153846
464,2,Braće Baruh,Zimski-Radni Dan,0:10:49.142857
465,5,Braće Baruh,Zimski-Radni Dan,0:11:04.948454
466,79,Braće Baruh,Zimski-Radni Dan,0:12:28.275862
467,5,Braće Baruh,Zimski-Nedelja,0:13:21
468,5,Braće Baruh,Zimski-Subota,0:13:21
469,24,Braće Baruh,Zimski-Radni Dan,0:13:44.096386
470,2,Braće Baruh,Zimski-Nedelja,0:14:01.481481
471,2,Braće Baruh,Zimski-Subota,0:14:01.481481
472,10,Braće Baruh,Zimski-Radni Dan,0:14:09.350649
473,10,Braće Baruh,Zimski-Nedelja,0:15:08.333333
474,10,Braće Baruh,Zimski-Subota,0:15:08.333333
475,79,Braće Baruh,Zimski-Nedelja,0:17:20.625000
476,79,Braće Baruh,Zimski-Subota,0:17:20.625000
477,24,Braće Baruh,Zimski-Subota,0:21:06.666667
478,24,Braće Baruh,Zimski-Nedelja,0:21:06.666667
479,26,"Pijaca ""Kalenić""",Zimski-Radni Dan,0:05:10.783410
480,26,"Pijaca ""Kalenić""",Zimski-Subota,0:07:42.739726
481,26,"Pijaca ""Kalenić""",Zimski-Nedelja,0:08:51.023622
482,25,"Pijaca ""Kalenić""",Zimski-Radni Dan,0:10:58.301887
483,25,"Pijaca ""Kalenić""",Zimski-Subota,0:12:52
484,25P,"Pijaca ""Kalenić""",Zimski-Radni Dan,0:15:19.436620
485,25,"Pijaca ""Kalenić""",Zimski-Nedelja,0:15:36.486486
486,25P,"Pijaca ""Kalenić""",Zimski-Subota,0:17:35.409836
487,25P,"Pijaca ""Kalenić""",Zimski-Nedelja,0:21:48.979592
488,26,Resavska,Zimski-Radni Dan,0:05:10.783410
489,27,Resavska,Zimski-Radni Dan,0:07:09.512195
490,26,Resavska,Zimski-Subota,0:07:42.328767
491,26,Resavska,Zimski-Nedelja,0:08:51.023622
492,27,Resavska,Zimski-Subota,0:09:47.500000
493,74,Resavska,Zimski-Radni Dan,0:10:15.555556
494,27,Resavska,Zimski-Nedelja,0:12:30.638298
495,24,Resavska,Zimski-Radni Dan,0:13:26.746988
496,74,Resavska,Zimski-Subota,0:15:33.428571
497,74,Resavska,Zimski-Nedelja,0:17:28.064516
498,24,Resavska,Zimski-Nedelja,0:21:04.528302
499,24,Resavska,Zimski-Subota,0:21:04.528302
500,EKO1,Resavska,Zimski-Radni Dan,0:23:12
501,EKO1,Resavska,Zimski-Nedelja,0:23:12
502,EKO1,Resavska,Zimski-Subota,0:23:12
503,26,Go Vračar,Zimski-Radni Dan,0:05:10.783410
504,26,Go Vračar,Zimski-Subota,0:07:42.739726
505,26,Go Vračar,Zimski-Nedelja,0:08:51.023622
506,25,Go Vračar,Zimski-Radni Dan,0:10:58.301887
507,25,Go Vračar,Zimski-Subota,0:12:52
508,25P,Go Vračar,Zimski-Radni Dan,0:15:19.436620
509,25,Go Vračar,Zimski-Nedelja,0:15:36.486486
510,25P,Go Vračar,Zimski-Subota,0:17:35.409836
511,25P,Go Vračar,Zimski-Nedelja,0:21:48.979592
512,26,Tehnički Fakulteti,Zimski-Radni Dan,0:05:10.783410
513,27,Tehnički Fakulteti,Zimski-Radni Dan,0:07:09.512195
514,26,Tehnički Fakulteti,Zimski-Subota,0:07:42.739726
515,26,Tehnički Fakulteti,Zimski-Nedelja,0:08:51.023622
516,27,Tehnički Fakulteti,Zimski-Subota,0:09:48
517,74,Tehnički Fakulteti,Zimski-Radni Dan,0:10:15.555556
518,27,Tehnički Fakulteti,Zimski-Nedelja,0:12:31.276596
519,74,Tehnički Fakulteti,Zimski-Subota,0:15:32.571429
520,74,Tehnički Fakulteti,Zimski-Nedelja,0:17:27.096774
521,EKO1,Tehnički Fakulteti,Zimski-Radni Dan,0:23:10.666667
522,EKO1,Tehnički Fakulteti,Zimski-Nedelja,0:23:10.666667
523,EKO1,Tehnički Fakulteti,Zimski-Subota,0:23:10.666667
524,26,Južni Bulevar,Zimski-Radni Dan,0:05:11.059908
525,26,Južni Bulevar,Zimski-Subota,0:07:40.137931
526,26,Južni Bulevar,Zimski-Nedelja,0:08:51.496063
527,25,Južni Bulevar,Zimski-Radni Dan,0:10:58.867925
528,25,Južni Bulevar,Zimski-Subota,0:12:52
529,25P,Južni Bulevar,Zimski-Radni Dan,0:15:19.436620
530,25,Južni Bulevar,Zimski-Nedelja,0:15:35.675676
531,25P,Južni Bulevar,Zimski-Subota,0:17:35.409836
532,25P,Južni Bulevar,Zimski-Nedelja,0:21:48.979592
533,26,Pionirski Park,Zimski-Radni Dan,0:05:11.059908
534,37,Pionirski Park,Zimski-Radni Dan,0:06:39.750000
535,27,Pionirski Park,Zimski-Radni Dan,0:07:09.512195
536,26,Pionirski Park,Zimski-Subota,0:07:42.739726
537,26,Pionirski Park,Zimski-Nedelja,0:08:51.496063
538,27,Pionirski Park,Zimski-Subota,0:09:47.500000
539,37,Pionirski Park,Zimski-Subota,0:10:13.846154
540,27,Pionirski Park,Zimski-Nedelja,0:12:30.638298
541,E2,Pionirski Park,Zimski-Radni Dan,0:13:06.086957
542,24,Pionirski Park,Zimski-Radni Dan,0:13:26.746988
543,37,Pionirski Park,Zimski-Nedelja,0:13:29.620253
544,58,Pionirski Park,Zimski-Radni Dan,0:14:41.142857
545,E2,Pionirski Park,Zimski-Subota,0:17:30
546,58,Pionirski Park,Zimski-Subota,0:18:21.428571
547,24,Pionirski Park,Zimski-Nedelja,0:21:05.660377
548,24,Pionirski Park,Zimski-Subota,0:21:05.660377
549,44,Pionirski Park,Zimski-Radni Dan,0:21:12.244898
550,EKO1,Pionirski Park,Zimski-Subota,0:23:13.333333
551,EKO1,Pionirski Park,Zimski-Radni Dan,0:23:13.333333
552,EKO1,Pionirski Park,Zimski-Nedelja,0:23:13.333333
553,58,Pionirski Park,Zimski-Nedelja,0:26:24.615385
554,44,Pionirski Park,Zimski-Subota,0:27:18.947368
555,44,Pionirski Park,Zimski-Nedelja,0:27:18.947368
556,26,Pravni Fakultet,Zimski-Radni Dan,0:05:11.059908
557,27,Pravni Fakultet,Zimski-Radni Dan,0:07:09.512195
558,26,Pravni Fakultet,Zimski-Subota,0:07:42.739726
559,26,Pravni Fakultet,Zimski-Nedelja,0:08:51.496063
560,27,Pravni Fakultet,Zimski-Subota,0:09:48
561,74,Pravni Fakultet,Zimski-Radni Dan,0:10:16.111111
562,27,Pravni Fakultet,Zimski-Nedelja,0:12:31.276596
563,74,Pravni Fakultet,Zimski-Subota,0:15:32.571429
564,74,Pravni Fakultet,Zimski-Nedelja,0:17:27.096774
565,EKO1,Pravni Fakultet,Zimski-Subota,0:23:12
566,EKO1,Pravni Fakultet,Zimski-Radni Dan,0:23:12
567,EKO1,Pravni Fakultet,Zimski-Nedelja,0:23:12
568,26,Trg Republike,Zimski-Radni Dan,0:05:13.486239
569,37,Trg Republike,Zimski-Radni Dan,0:06:39.750000
570,26,Trg Republike,Zimski-Subota,0:07:42.328767
571,26,Trg Republike,Zimski-Nedelja,0:08:53.906250
572,37,Trg Republike,Zimski-Subota,0:10:14.423077
573,E2,Trg Republike,Zimski-Radni Dan,0:13:06.086957
574,24,Trg Republike,Zimski-Radni Dan,0:13:25.714286
575,37,Trg Republike,Zimski-Nedelja,0:13:28.860759
576,E2,Trg Republike,Zimski-Subota,0:17:30
577,24,Trg Republike,Zimski-Nedelja,0:21:03.396226
578,24,Trg Republike,Zimski-Subota,0:21:03.396226
579,26,Dorćol /Kneginje Ljubice/,Zimski-Radni Dan,0:05:13.761468
580,26,Dorćol /Kneginje Ljubice/,Zimski-Subota,0:07:45.306122
581,26,Dorćol /Kneginje Ljubice/,Zimski-Nedelja,0:08:54.375000
582,2,Dorćol /Kneginje Ljubice/,Zimski-Radni Dan,0:10:50.857143
583,5,Dorćol /Kneginje Ljubice/,Zimski-Radni Dan,0:11:28.421053
584,79,Dorćol /Kneginje Ljubice/,Zimski-Radni Dan,0:12:36.976744
585,5,Dorćol /Kneginje Ljubice/,Zimski-Nedelja,0:13:22.962963
586,5,Dorćol /Kneginje Ljubice/,Zimski-Subota,0:13:22.962963
587,24,Dorćol /Kneginje Ljubice/,Zimski-Radni Dan,0:13:25
588,2,Dorćol /Kneginje Ljubice/,Zimski-Subota,0:14:03.703704
589,2,Dorćol /Kneginje Ljubice/,Zimski-Nedelja,0:14:03.703704
590,10,Dorćol /Kneginje Ljubice/,Zimski-Radni Dan,0:14:17.142857
591,10,Dorćol /Kneginje Ljubice/,Zimski-Nedelja,0:15:16.666667
592,10,Dorćol /Kneginje Ljubice/,Zimski-Subota,0:15:16.666667
593,79,Dorćol /Kneginje Ljubice/,Zimski-Subota,0:17:30
594,79,Dorćol /Kneginje Ljubice/,Zimski-Nedelja,0:17:30
595,24,Dorćol /Kneginje Ljubice/,Zimski-Subota,0:21:03.396226
596,24,Dorćol /Kneginje Ljubice/,Zimski-Nedelja,0:21:03.396226
597,26,Despota Đurđa,Zimski-Radni Dan,0:05:13.761468
598,26,Despota Đurđa,Zimski-Subota,0:07:45.714286
599,26,Despota Đurđa,Zimski-Nedelja,0:08:54.375000
600,26,Kralja Petra,Zimski-Radni Dan,0:05:13.761468
601,26,Kralja Petra,Zimski-Subota,0:07:45.306122
602,26,Kralja Petra,Zimski-Nedelja,0:08:54.375000
603,2,Kralja Petra,Zimski-Radni Dan,0:10:50.857143
604,5,Kralja Petra,Zimski-Radni Dan,0:11:28.421053
605,79,Kralja Petra,Zimski-Radni Dan,0:12:36.976744
606,5,Kralja Petra,Zimski-Nedelja,0:13:22.962963
607,5,Kralja Petra,Zimski-Subota,0:13:22.962963
608,24,Kralja Petra,Zimski-Radni Dan,0:13:25
609,10,Kralja Petra,Zimski-Radni Dan,0:14:17.142857
610,2,Kralja Petra,Zimski-Nedelja,0:14:21.951220
611,2,Kralja Petra,Zimski-Subota,0:14:21.951220
612,10,Kralja Petra,Zimski-Nedelja,0:15:16.666667
613,10,Kralja Petra,Zimski-Subota,0:15:16.666667
614,79,Kralja Petra,Zimski-Subota,0:17:30.967742
615,79,Kralja Petra,Zimski-Nedelja,0:17:30.967742
616,24,Kralja Petra,Zimski-Nedelja,0:21:03.396226
617,24,Kralja Petra,Zimski-Subota,0:21:03.396226
618,26,Dušanova,Zimski-Radni Dan,0:05:13.761468
619,37,Dušanova,Zimski-Radni Dan,0:06:39.750000
620,26,Dušanova,Zimski-Subota,0:07:45.306122
621,26,Dušanova,Zimski-Nedelja,0:08:54.375000
622,37,Dušanova,Zimski-Subota,0:10:14.423077
623,24,Dušanova,Zimski-Radni Dan,0:13:25
624,37,Dušanova,Zimski-Nedelja,0:13:28.860759
625,24,Dušanova,Zimski-Subota,0:21:03.396226
626,24,Dušanova,Zimski-Nedelja,0:21:03.396226
627,44,Dušanova,Zimski-Radni Dan,0:21:12.244898
628,44,Dušanova,Zimski-Nedelja,0:27:20.526316
629,44,Dušanova,Zimski-Subota,0:27:20.526316
630,39,Kumodraž 1,Zimski-Radni Dan,0:05:15.700935
631,39,Kumodraž 1,Zimski-Subota,0:07:01.125000
632,39,Kumodraž 1,Zimski-Nedelja,0:08:36.279070
633,74,Bežanijska Kosa,Zimski-Radni Dan,0:05:21.028037
634,75,Bežanijska Kosa,Zimski-Radni Dan,0:05:26.666667
635,75,Bežanijska Kosa,Zimski-Subota,0:06:33.854749
636,75,Bežanijska Kosa,Zimski-Nedelja,0:07:17.735849
637,74,Bežanijska Kosa,Zimski-Subota,0:08:00
638,74,Bežanijska Kosa,Zimski-Nedelja,0:09:02.400000
639,70,Bežanijska Kosa,Zimski-Radni Dan,0:13:57.804878
640,70,Bežanijska Kosa,Zimski-Subota,0:13:57.804878
641,70,Bežanijska Kosa,Zimski-Nedelja,0:13:57.804878
642,78,Bolnica Dragiša Mišović,Zimski-Radni Dan,0:05:28.643216
643,41,Bolnica Dragiša Mišović,Zimski-Radni Dan,0:06:30.514286
644,41,Bolnica Dragiša Mišović,Zimski-Subota,0:06:42
645,41,Bolnica Dragiša Mišović,Zimski-Nedelja,0:06:42
646,59,Bolnica Dragiša Mišović,Zimski-Radni Dan,0:07:26.250000
647,78,Bolnica Dragiša Mišović,Zimski-Subota,0:08:28.264463
648,78,Bolnica Dragiša Mišović,Zimski-Nedelja,0:09:03.716814
649,40,Bolnica Dragiša Mišović,Zimski-Radni Dan,0:09:24.210526
650,40,Bolnica Dragiša Mišović,Zimski-Subota,0:10:19.805825
651,40,Bolnica Dragiša Mišović,Zimski-Nedelja,0:10:19.805825
652,59,Bolnica Dragiša Mišović,Zimski-Subota,0:11:14.375000
653,42,Bolnica Dragiša Mišović,Zimski-Radni Dan,0:12:57.882353
654,59,Bolnica Dragiša Mišović,Zimski-Nedelja,0:14:58.333333
655,34,Bolnica Dragiša Mišović,Zimski-Radni Dan,0:22:58.571429
656,42,Bolnica Dragiša Mišović,Zimski-Nedelja,0:25:06.976744
657,42,Bolnica Dragiša Mišović,Zimski-Subota,0:25:06.976744
658,34,Bolnica Dragiša Mišović,Zimski-Nedelja,0:33:53.793103
659,34,Bolnica Dragiša Mišović,Zimski-Subota,0:33:53.793103
660,29A,Novopazarska,Zimski-Radni Dan,0:05:32.487805
661,29A,Novopazarska,Zimski-Subota,0:08:02.553191
662,29A,Novopazarska,Zimski-Nedelja,0:08:02.553191
663,21A,Novopazarska,Zimski-Radni Dan,0:10:02.162162
664,83,Novopazarska,Zimski-Radni Dan,0:11:30.947368
665,83,Novopazarska,Zimski-Subota,0:11:31.578947
666,24,Novopazarska,Zimski-Radni Dan,0:13:44.096386
667,83,Novopazarska,Zimski-Nedelja,0:14:47.837838
668,21A,Novopazarska,Zimski-Subota,0:16:57.230769
669,21A,Novopazarska,Zimski-Nedelja,0:16:57.230769
670,24,Novopazarska,Zimski-Subota,0:21:06.666667
671,24,Novopazarska,Zimski-Nedelja,0:21:06.666667
672,E1,Novopazarska,Zimski-Radni Dan,0:29:00
673,E1,Novopazarska,Zimski-Subota,0:29:00
674,29A,Trg Slavija,Zimski-Radni Dan,0:05:32.487805
675,29A,Trg Slavija,Zimski-Subota,0:08:02.553191
676,29A,Trg Slavija,Zimski-Nedelja,0:08:02.553191
677,29A,Katanićeva,Zimski-Radni Dan,0:05:32.780488
678,29A,Katanićeva,Zimski-Nedelja,0:08:02.978723
679,29A,Katanićeva,Zimski-Subota,0:08:02.978723
680,21A,Katanićeva,Zimski-Radni Dan,0:10:02.702703
681,83,Katanićeva,Zimski-Radni Dan,0:11:22.340426
682,83,Katanićeva,Zimski-Subota,0:11:30.947368
683,83,Katanićeva,Zimski-Nedelja,0:14:47.027027
684,21A,Katanićeva,Zimski-Nedelja,0:16:56.307692
685,21A,Katanićeva,Zimski-Subota,0:16:56.307692
686,E1,Katanićeva,Zimski-Radni Dan,0:29:00
687,E1,Katanićeva,Zimski-Subota,0:29:00
688,29A,Mpi,Zimski-Radni Dan,0:05:33.786408
689,46,Mpi,Zimski-Radni Dan,0:07:22.165605
690,29A,Mpi,Zimski-Subota,0:08:03.404255
691,29A,Mpi,Zimski-Nedelja,0:08:03.404255
692,46,Mpi,Zimski-Subota,0:08:32
693,21A,Mpi,Zimski-Radni Dan,0:10:01.621622
694,55,Mpi,Zimski-Radni Dan,0:11:25.102041
695,46,Mpi,Zimski-Nedelja,0:11:31.200000
696,21A,Mpi,Zimski-Nedelja,0:17:01.846154
697,21A,Mpi,Zimski-Subota,0:17:01.846154
698,55,Mpi,Zimski-Subota,0:20:20.727273
699,55,Mpi,Zimski-Nedelja,0:23:20
700,29A,Bačvanska,Zimski-Radni Dan,0:05:34.077670
701,46,Bačvanska,Zimski-Radni Dan,0:07:22.547771
702,29A,Bačvanska,Zimski-Nedelja,0:08:06.760563
703,29A,Bačvanska,Zimski-Subota,0:08:06.760563
704,46,Bačvanska,Zimski-Subota,0:08:32.444444
705,21A,Bačvanska,Zimski-Radni Dan,0:10:01.081081
706,55,Bačvanska,Zimski-Radni Dan,0:11:25.714286
707,46,Bačvanska,Zimski-Nedelja,0:11:31.800000
708,21A,Bačvanska,Zimski-Subota,0:17:06.461538
709,21A,Bačvanska,Zimski-Nedelja,0:17:06.461538
710,55,Bačvanska,Zimski-Subota,0:20:20.727273
711,55,Bačvanska,Zimski-Nedelja,0:23:18.750000
712,29A,Grčića Milenka,Zimski-Radni Dan,0:05:34.368932
713,46,Grčića Milenka,Zimski-Radni Dan,0:07:22.547771
714,29A,Grčića Milenka,Zimski-Subota,0:08:06.338028
715,29A,Grčića Milenka,Zimski-Nedelja,0:08:06.338028
716,46,Grčića Milenka,Zimski-Subota,0:08:32.444444
717,21A,Grčića Milenka,Zimski-Radni Dan,0:10:01.081081
718,55,Grčića Milenka,Zimski-Radni Dan,0:11:25.714286
719,46,Grčića Milenka,Zimski-Nedelja,0:11:31.800000
720,21A,Grčića Milenka,Zimski-Nedelja,0:17:04.615385
721,21A,Grčića Milenka,Zimski-Subota,0:17:04.615385
722,55,Grčića Milenka,Zimski-Subota,0:20:20.727273
723,55,Grčića Milenka,Zimski-Nedelja,0:23:18.750000
724,2,Pristanište,Zimski-Radni Dan,0:05:35.545024
725,2,Pristanište,Zimski-Subota,0:07:14.355828
726,2,Pristanište,Zimski-Nedelja,0:07:14.355828
727,11,Pristanište,Zimski-Radni Dan,0:23:08
728,11,Pristanište,Zimski-Subota,0:23:08
729,11,Pristanište,Zimski-Nedelja,0:23:08
730,2,Pristanište,Zimski-Radni Dan,0:05:35.545024
731,2,Pristanište,Zimski-Subota,0:07:14.355828
732,2,Pristanište,Zimski-Nedelja,0:07:14.355828
733,11,Pristanište,Zimski-Radni Dan,0:22:54.782609
734,11,Pristanište,Zimski-Nedelja,0:22:54.782609
735,11,Pristanište,Zimski-Subota,0:22:54.782609
736,29A,Rimska,Zimski-Radni Dan,0:05:35.652174
737,29A,Rimska,Zimski-Nedelja,0:08:07.183099
738,29A,Rimska,Zimski-Subota,0:08:07.183099
739,21A,Rimska,Zimski-Radni Dan,0:10:00.540541
740,21A,Rimska,Zimski-Nedelja,0:17:10.153846
741,21A,Rimska,Zimski-Subota,0:17:10.153846
742,E1,Rimska,Zimski-Radni Dan,0:29:00
743,E1,Rimska,Zimski-Subota,0:29:00
744,29A,Šumice,Zimski-Radni Dan,0:05:35.652174
745,29A,Šumice,Zimski-Subota,0:08:07.183099
746,29A,Šumice,Zimski-Nedelja,0:08:07.183099
747,20,Šumice,Zimski-Radni Dan,0:22:35.510204
748,20,Šumice,Zimski-Nedelja,0:27:42
749,20,Šumice,Zimski-Subota,0:27:42
750,E1,Šumice,Zimski-Radni Dan,0:29:00
751,E1,Šumice,Zimski-Subota,0:29:00
752,29A,Svetozara Radojčića,Zimski-Radni Dan,0:05:35.942029
753,50,Svetozara Radojčića,Zimski-Radni Dan,0:06:16.395349
754,29A,Svetozara Radojčića,Zimski-Nedelja,0:08:07.605634
755,29A,Svetozara Radojčića,Zimski-Subota,0:08:07.605634
756,50,Svetozara Radojčića,Zimski-Subota,0:08:15.572519
757,50,Svetozara Radojčića,Zimski-Nedelja,0:10:43.529412
758,20,Svetozara Radojčića,Zimski-Radni Dan,0:22:43.200000
759,20,Svetozara Radojčića,Zimski-Subota,0:27:42.439024
760,20,Svetozara Radojčića,Zimski-Nedelja,0:27:42.439024
761,29A,Medaković 2,Zimski-Radni Dan,0:05:35.942029
762,50,Medaković 2,Zimski-Radni Dan,0:06:16.046512
763,29A,Medaković 2,Zimski-Subota,0:08:07.605634
764,29A,Medaković 2,Zimski-Nedelja,0:08:07.605634
765,50,Medaković 2,Zimski-Subota,0:08:15.572519
766,50,Medaković 2,Zimski-Nedelja,0:10:44.117647
767,20,Medaković 2,Zimski-Radni Dan,0:22:35.510204
768,20,Medaković 2,Zimski-Nedelja,0:27:42
769,20,Medaković 2,Zimski-Subota,0:27:42
770,29A,Vladimira Tomanovića,Zimski-Radni Dan,0:05:35.942029
771,50,Vladimira Tomanovića,Zimski-Radni Dan,0:06:15.697674
772,29A,Vladimira Tomanovića,Zimski-Nedelja,0:08:07.183099
773,29A,Vladimira Tomanovića,Zimski-Subota,0:08:07.183099
774,50,Vladimira Tomanovića,Zimski-Subota,0:08:16.030534
775,50,Vladimira Tomanovića,Zimski-Nedelja,0:10:44.117647
776,20,Vladimira Tomanovića,Zimski-Radni Dan,0:22:36.734694
777,20,Vladimira Tomanovića,Zimski-Nedelja,0:27:42
778,20,Vladimira Tomanovića,Zimski-Subota,0:27:42
779,38L,Vladimira Tomanovića,Zimski-Subota,0:29:58.125000
780,38L,Vladimira Tomanovića,Zimski-Radni Dan,0:29:58.125000
781,38L,Vladimira Tomanovića,Zimski-Nedelja,0:29:58.125000
782,38,Vladimira Tomanovića,Zimski-Nedelja,0:37:13.333333
783,38,Vladimira Tomanovića,Zimski-Subota,0:37:13.333333
784,38,Vladimira Tomanovića,Zimski-Radni Dan,0:37:13.333333
785,64,Vladimira Tomanovića,Zimski-Subota,0:38:10.909091
786,64,Vladimira Tomanovića,Zimski-Radni Dan,0:38:10.909091
787,64,Vladimira Tomanovića,Zimski-Nedelja,0:38:10.909091
788,29A,Medaković 3,Zimski-Radni Dan,0:05:36.231884
789,29A,Medaković 3,Zimski-Nedelja,0:07:58.321678
790,29A,Medaković 3,Zimski-Subota,0:07:58.321678
791,18,Medaković 3,Zimski-Radni Dan,0:08:11.911765
792,26L,Medaković 3,Zimski-Radni Dan,0:08:28.235294
793,18,Medaković 3,Zimski-Subota,0:10:24.770642
794,18,Medaković 3,Zimski-Nedelja,0:11:25.714286
795,26L,Medaković 3,Zimski-Nedelja,0:17:04.067797
796,26L,Medaković 3,Zimski-Subota,0:17:04.067797
797,29A,Medaković 3,Zimski-Radni Dan,0:05:36.231884
798,29A,Medaković 3,Zimski-Subota,0:08:08.028169
799,29A,Medaković 3,Zimski-Nedelja,0:08:08.028169
800,18,Medaković 3,Zimski-Radni Dan,0:08:20
801,26L,Medaković 3,Zimski-Radni Dan,0:08:31.525424
802,18,Medaković 3,Zimski-Subota,0:10:46.788991
803,18,Medaković 3,Zimski-Nedelja,0:11:31.176471
804,26L,Medaković 3,Zimski-Nedelja,0:17:04.137931
805,26L,Medaković 3,Zimski-Subota,0:17:04.137931
806,20,Medaković 3,Zimski-Radni Dan,0:22:43.200000
807,20,Medaković 3,Zimski-Subota,0:27:42.439024
808,20,Medaković 3,Zimski-Nedelja,0:27:42.439024
809,29A,Šumice,Zimski-Radni Dan,0:05:37.500000
810,50,Šumice,Zimski-Radni Dan,0:06:33.641618
811,29A,Šumice,Zimski-Nedelja,0:08:02.500000
812,29A,Šumice,Zimski-Subota,0:08:02.500000
813,50,Šumice,Zimski-Subota,0:08:24.545455
814,50,Šumice,Zimski-Nedelja,0:10:52.941176
815,20,Šumice,Zimski-Radni Dan,0:21:42.857143
816,20,Šumice,Zimski-Nedelja,0:28:00
817,20,Šumice,Zimski-Subota,0:28:00
818,38,Šumice,Zimski-Nedelja,0:37:13.333333
819,38,Šumice,Zimski-Radni Dan,0:37:13.333333
820,38,Šumice,Zimski-Subota,0:37:13.333333
821,64,Šumice,Zimski-Nedelja,0:38:10.909091
822,64,Šumice,Zimski-Radni Dan,0:38:10.909091
823,64,Šumice,Zimski-Subota,0:38:10.909091
824,29A,Škola Vojislav Ilić,Zimski-Radni Dan,0:05:37.500000
825,29A,Škola Vojislav Ilić,Zimski-Subota,0:08:03.333333
826,29A,Škola Vojislav Ilić,Zimski-Nedelja,0:08:03.333333
827,21A,Škola Vojislav Ilić,Zimski-Radni Dan,0:10:10
828,21A,Škola Vojislav Ilić,Zimski-Nedelja,0:17:17.910448
829,21A,Škola Vojislav Ilić,Zimski-Subota,0:17:17.910448
830,E1,Škola Vojislav Ilić,Zimski-Subota,0:29:00
831,E1,Škola Vojislav Ilić,Zimski-Radni Dan,0:29:00
832,29A,Bačvanska,Zimski-Radni Dan,0:05:37.500000
833,46,Bačvanska,Zimski-Radni Dan,0:07:24.800000
834,29A,Bačvanska,Zimski-Nedelja,0:08:03.333333
835,29A,Bačvanska,Zimski-Subota,0:08:03.333333
836,46,Bačvanska,Zimski-Subota,0:08:24.545455
837,21A,Bačvanska,Zimski-Radni Dan,0:10:09.473684
838,55,Bačvanska,Zimski-Radni Dan,0:11:03.061224
839,46,Bačvanska,Zimski-Nedelja,0:11:23.505155
840,21A,Bačvanska,Zimski-Subota,0:17:17.014925
841,21A,Bačvanska,Zimski-Nedelja,0:17:17.014925
842,55,Bačvanska,Zimski-Subota,0:19:49.090909
843,55,Bačvanska,Zimski-Nedelja,0:22:12.500000
844,29A,Svetozara Radojčića,Zimski-Radni Dan,0:05:37.500000
845,50,Svetozara Radojčića,Zimski-Radni Dan,0:06:33.294798
846,29A,Svetozara Radojčića,Zimski-Nedelja,0:08:01.666667
847,29A,Svetozara Radojčića,Zimski-Subota,0:08:01.666667
848,50,Svetozara Radojčića,Zimski-Subota,0:08:25
849,50,Svetozara Radojčića,Zimski-Nedelja,0:10:53.529412
