,DC,CC,BC,EVC
Petrovića Brdo(2268),0.0006391818472355385,0.040014834518389684,0.0019330232629590806,6.875242273329462e-09
Milutina Milankovića(604),0.0006391818472355385,0.05487259526857584,0.0019322051059329453,0.00031514939813033526
Polimark(2738),0.0006391818472355385,0.03976160825475894,0.0019315325117180118,6.16581047996003e-07
Novo Naselje(1954),0.0006391818472355385,0.0390451471212159,0.0019296602127247273,1.3488969710591571e-09
Borisa Kidriča(2544),0.0006391818472355385,0.01813503034096639,0.0019285030873870907,8.81591105284415e-23
Progar /Ulaz/(2073),0.0006391818472355385,0.016861561674839685,0.0019225816105681978,3.22629050622487e-26
Konstantina Kavafija 1(3986),0.0006391818472355385,0.033187671029464794,0.0019213668251899403,1.1882134290204208e-10
Blok 26(2382),0.0006391818472355385,0.059966653251308,0.001921277699354688,0.0023068272843903745
Vaznesenjska Crkva(1730),0.001278363694471077,0.06008756769213043,0.0019169325156382952,0.008308328814931737
Ratomira Stojadinovića(1295),0.0009587727708533077,0.033587376556462004,0.0019164216605813613,2.019272125940677e-10
Pivljanina Baje(2420),0.0006391818472355385,0.047640073081607795,0.0019163194895699745,5.544163358126328e-07
Žikice Jovanovića(2619),0.0006391818472355385,0.04453838927320864,0.0019163194895699745,7.069248346950703e-08
Zdravka Jovanovića(918),0.0006391818472355385,0.04393182073458385,0.0019163194895699745,3.845323798621344e-08
Dragiše Lapčevića(1071),0.0006391818472355385,0.04196113666537033,0.0019163194895699745,3.497439587711901e-06
Dragiše Lapčevića(1070),0.0006391818472355385,0.04089768390233701,0.0019163194895699745,1.333634038645246e-06
Veliki Mokri Lug (Ulaz)(2255),0.0006391818472355385,0.04022574756382897,0.0019163194895699745,8.73430558433257e-10
Vojvode Vlahovića 2(2626),0.0006391818472355385,0.03972072357981593,0.0019163194895699745,3.9003271451977657e-10
Vojvode Vlahovića 2(2643),0.0006391818472355385,0.039030049021442206,0.0019163194895699745,1.2822602034168932e-10
Nehruova(138),0.0006391818472355385,0.03819626704427544,0.0019163194895699745,1.740788619464164e-09
Nehruova(139),0.0006391818472355385,0.03798574775715344,0.0019163194895699745,1.5136789840234041e-09
Zemljoradnička(690),0.0006391818472355385,0.03792589360386895,0.0019163194895699745,3.967905107602961e-10
Višnjička Banja(667),0.0006391818472355385,0.035852602149551986,0.0019163194895699745,6.20120197176954e-09
Višnjička Banja(668),0.0006391818472355385,0.035299692016109926,0.0019163194895699745,3.0373782780733002e-09
Mirkovićeva(1682),0.0006391818472355385,0.0306422233973794,0.0019163194895699745,1.0698784343077437e-14
Mali Trafo(1916),0.0006391818472355385,0.026622989874925552,0.0019163194895699745,8.363011853844104e-18
Ralja /Centar/(2551),0.0006391818472355385,0.02217481893044945,0.0019163194895699745,2.1294716278731683e-23
Ralja /Centar/(2552),0.0006391818472355385,0.02213231289389363,0.0019163194895699745,1.8909767871577672e-23
Petrovčić /Ulaz/(1847),0.0006391818472355385,0.021008741892599606,0.0019163194895699745,3.2552570424030774e-21
Petrovčić /Ulaz/(1848),0.0006391818472355385,0.020999295325660212,0.0019163194895699745,2.768224971332838e-21
17. Januara(2812),0.0006391818472355385,0.019852549298276782,0.0019163194895699745,2.0740436115982275e-20
Vrčin Gornji Kraj(2813),0.0006391818472355385,0.019197614562945966,0.0019163194895699745,5.993152527192696e-21
Polimark(2739),0.0006391818472355385,0.04131020278833967,0.0019145476750315788,2.2851501885142768e-06
Kumodraž 2(579),0.0006391818472355385,0.04359638856378532,0.0019134578655825409,1.4484460704185285e-07
Blok 63(1923),0.0006391818472355385,0.04673846475570227,0.0019132640549501896,1.7421113760672416e-07
Rk Beograđanka(197),0.0009587727708533077,0.05731504038979356,0.0019121151259511458,0.013451666315111441
Sc Mladost(2539),0.0009587727708533077,0.03922428922428922,0.0019098832687378378,1.0184032261965e-09
Ane Dobeš(2951),0.0006391818472355385,0.03951456065466118,0.0019060712410601944,1.1792160905328804e-09
Braće Krnješevac(1883),0.0006391818472355385,0.038324453426419255,0.001905856935204732,2.866965473726304e-07
Servisi(162),0.0006391818472355385,0.045628873496172076,0.0019044263189650307,8.912972711931302e-05
Prvomajska(2770),0.0006391818472355385,0.029010634451171458,0.0019037036744319188,8.682583068835416e-14
Trg Oslobođenja(846),0.0006391818472355385,0.05427580225498699,0.00190334897500423,0.0004929025779323949
Železnik /Ulaz/(990),0.0009587727708533077,0.04618859234766179,0.0019033370100847206,2.265951603395393e-07
Trafostanica(2328),0.0009587727708533077,0.03849134590545079,0.001903180844410277,2.8219290548184604e-07
Ostružnica /Novo Naselje/(2276),0.0006391818472355385,0.04007941590879979,0.0019008417683175096,1.0330581422983376e-08
Petra Martinovića(2236),0.0006391818472355385,0.04953692709570173,0.001898760924960494,9.250739047721537e-06
Servisi(2414),0.0006391818472355385,0.047017280240420734,0.0018972404334700362,0.00021095755795775731
Nadvožnjak(2158),0.0006391818472355385,0.0525088102030542,0.0018969815173743207,5.9767054458158454e-05
Bože Jankovića(156),0.0006391818472355385,0.05205370065379049,0.0018967959576139642,0.00018561604582604244
Dr Ivana Ribara(771),0.0009587727708533077,0.04478573268828901,0.0018957086437242567,6.087975796726982e-08
Žička(3121),0.0006391818472355385,0.028672751264570046,0.0018921414605757056,7.170307523054634e-16
Oš 14. Oktobar(1749),0.0006391818472355385,0.04043001305027587,0.0018902491415325692,1.6030349064325314e-10
Dr Đorđa Šulce(2468),0.0006391818472355385,0.032152986148218175,0.0018889375700585737,8.659909454835286e-13
Kula Beograd(3106),0.001278363694471077,0.06093832161567375,0.001883200363185215,0.006546620839639259
Nadvožnjak(2159),0.0006391818472355385,0.052620072648997714,0.0018818027162231512,8.85980986463764e-05
Bosutska(2266),0.0006391818472355385,0.04046713742531233,0.001881490343754308,8.07812841059612e-08
Kolonija(1914),0.0006391818472355385,0.031224428699730567,0.0018790393946894646,4.447838833046686e-16
Magelanova(2193),0.0009587727708533077,0.03987968544882171,0.001877912370593373,5.130196375945007e-09
Vinča /Škola/(1557),0.0006391818472355385,0.02657889148439159,0.0018771485313637223,9.095610875773321e-15
Grmovac(2487),0.0006391818472355385,0.03961611992454073,0.001876620699831338,2.8781809176910796e-09
Petlja Radnička(3029),0.0009587727708533077,0.052346298619824344,0.001873550238253671,3.251061768720761e-05
Julino Brdo(1035),0.0009587727708533077,0.04863755770755289,0.001873378241991463,5.256568341495559e-06
Ritopek /Ulaz/(1524),0.0006391818472355385,0.02468074365628377,0.001871287321010503,1.0074014994924073e-15
Prvog Maja(1529),0.0006391818472355385,0.027361922417713107,0.0018694482428055388,7.248457085204215e-14
Simić - R(7942),0.0006391818472355385,0.03449226156356101,0.0018669198055644785,7.294072058000644e-13
Peđe Milosavljevića 1(3998),0.0006391818472355385,0.04538268525098989,0.0018651470414707556,9.408503927636218e-07
Prilaz(316),0.0006391818472355385,0.047618322934104396,0.0018630286223097327,6.112423845314152e-05
Ladne Vode(618),0.0006391818472355385,0.040584710368621754,0.0018615426308524286,1.8408209992452373e-08
Stojčino Brdo(624),0.0009587727708533077,0.03851076923076923,0.0018600362257084092,4.531608399949912e-10
Oš Stevan Sinđelić(3167),0.0006391818472355385,0.048510875800375185,0.0018567325816897249,1.4826808788304924e-06
Antifašističke Borbe(375),0.0006391818472355385,0.059058907910382964,0.0018543668885038123,0.0018488449403420105
Batutova(96),0.0006391818472355385,0.04673916290741792,0.0018497218907650914,8.442969332985696e-06
Silosi(2661),0.0006391818472355385,0.03215893440769595,0.0018495279548331458,2.583797312596465e-14
Bele Bartoka(1239),0.001278363694471077,0.0345227062094532,0.0018465465650484116,3.940593905143406e-10
Naselje Pik(1812),0.0006391818472355385,0.03391244973825962,0.0018414622918561084,5.584573517252312e-12
Valjevskog Odreda(1248),0.0006391818472355385,0.035932063251455544,0.0018382182761412184,4.941680500125406e-10
Železnička Tehnička Stanica 1(2540),0.0006391818472355385,0.03610870694131903,0.001835432124470926,7.771747429450796e-11
Privredna Zona(2773),0.0006391818472355385,0.02882223982609016,0.0018331650968184214,1.325616979462643e-13
Mirijevski Venac(627),0.0009587727708533077,0.037753833902436085,0.0018254778974855408,4.453753806099076e-10
Saobraćajni Fakultet(168),0.0009587727708533077,0.050719704337677494,0.001825065835171783,1.148962263637927e-05
Crkva Sv. Atanasija Velikog(2676),0.0006391818472355385,0.03685165119894474,0.0018232234668566747,1.3218081542641754e-10
Solunska(2111),0.0015979546180888463,0.04963908939478068,0.0018192480892634283,0.0031012534156615776
Železnik (Zlatanovići)(992),0.0006391818472355385,0.04785135341795382,0.0018177849758407422,6.972073507386356e-07
Paunova(289),0.0009587727708533077,0.05096008208335369,0.0018150720725523776,3.012355809441302e-05
Vukov Spomenik /Bul.Kralja Aleksa./(108),0.0015979546180888463,0.055997995597473024,0.0018105742782704981,0.020061261630910085
Ristin Potok(2835),0.0006391818472355385,0.04986931021292872,0.001808166695364996,2.094850824089102e-06
Jove Mitrovića(3090),0.0006391818472355385,0.03820699423659275,0.0018052292964044557,5.826085602328239e-11
Dom Zdravlja(2160),0.0006391818472355385,0.04654656888267408,0.0018038886816483383,7.759259158455666e-07
Drinske Divizije(1275),0.0006391818472355385,0.037280179192679785,0.0017993324216780068,8.840127401014778e-09
Blok 61(1151),0.0009587727708533077,0.043353562224623825,0.0017941928178670618,1.560867376251411e-08
Topčiderska Reka - Prilaz(3002),0.0006391818472355385,0.031616280009700105,0.0017903073329863504,2.7423269446322854e-15
Besni Fok(1307),0.0006391818472355385,0.030130865600354367,0.0017901873316110558,8.909990800840659e-13
Teslina(1420),0.0006391818472355385,0.025816618674763408,0.0017862645626626423,2.758273782874195e-16
Kalemegdan(3141),0.0006391818472355385,0.05168483647175421,0.001785343321545441,0.010232908684188117
Ateks(979),0.0006391818472355385,0.04731160033869602,0.0017849600550285324,2.4123191619304607e-06
Železnik (Zlatanovići)(993),0.0006391818472355385,0.04807411618295512,0.0017796818062144671,1.0286332374202748e-06
Pukovnika Petra Mišića(2725),0.0006391818472355385,0.04734524656145501,0.0017782846618765251,1.0511787057126456e-06
Pionirski Grad(513),0.0006391818472355385,0.04579381805409203,0.0017765721593151703,1.0851110504373419e-07
Generala Zgonjanina(1019),0.0006391818472355385,0.038354048687210415,0.0017755194053132712,2.24049735056304e-10
Zabran Torlak(2877),0.0006391818472355385,0.035060394863635345,0.0017724893141020553,4.2803935441085e-12
Oš Veljko Dugošević(3148),0.0006391818472355385,0.042242682795118267,0.0017648123953990951,1.5889724152643759e-06
Miodraga Vukovića(2695),0.0006391818472355385,0.023021572147502868,0.0017645896050382476,7.62904605069733e-22
Palata Pravde(15),0.0009587727708533077,0.05596594466007262,0.0017642526041938963,0.00281418135248053
Torlački Vis(2965),0.0006391818472355385,0.038500344522098634,0.0017605278472952238,4.228229078003161e-10
Brankov Most(9),0.0006391818472355385,0.05338497236060875,0.0017591732069240458,0.0005824027541465839
Vojno Medicinski Centar(1028),0.001278363694471077,0.042729557000054624,0.0017590427310702611,4.405734454419836e-09
Industrijska Zona Dobanovci(1809),0.0006391818472355385,0.033905467784929456,0.001750600951641255,3.4324724827496985e-12
Filipa Višnjića(811),0.0009587727708533077,0.042704480626714524,0.0017444559642617924,1.8341099142899467e-06
Gilino Voće(1400),0.0006391818472355385,0.02873119938295411,0.0017405171220693594,4.575194135940049e-16
Dr Velizara Kosanovića(226),0.0009587727708533077,0.04746086639970877,0.0017395449474806183,1.5102927432451534e-06
Kanarevo Brdo(867),0.0009587727708533077,0.04741771231132933,0.0017376577528121586,6.970526164944333e-07
Nedeljka Gvozdenovića(927),0.0009587727708533077,0.043851166701702755,0.0017333845311773134,8.94594621353676e-08
Pavićevac 3(2799),0.0006391818472355385,0.025693452234320343,0.001731611937551054,6.295403108570529e-21
Blok 26(2383),0.0006391818472355385,0.05877049642193047,0.0017303811046909118,0.0033319587100104618
Nemanjina 2(3008),0.0006391818472355385,0.03297154899894626,0.0017296610653982467,1.4540766434009297e-12
Kaluđerica /Centar/(1592),0.0006391818472355385,0.031912940600522195,0.0017245740144605731,5.146462242928517e-14
Crkva(1596),0.0006391818472355385,0.04490205926670015,0.0017242283877930231,1.2339734750292358e-07
Grčića Milenka(384),0.0006391818472355385,0.05170191672174488,0.0017233588810936576,1.921791902840024e-05
Sibnica(1396),0.0006391818472355385,0.031105544123348542,0.0017217332161054825,1.0709147003260408e-11
Velika Moštanica /Ulaz/(2635),0.0006391818472355385,0.03339915674867908,0.0017216580659608694,7.013165685431785e-13
Vinogradska (Surčin Naselje)(2701),0.0006391818472355385,0.031651459669424835,0.0017191128777952274,3.4535156384050386e-14
Železnik /Ulaz/(991),0.0009587727708533077,0.04648088178496093,0.0017187759115327842,3.009067301067283e-07
Mz Ripanj(2761),0.0006391818472355385,0.02550413250085584,0.0017162629317947025,7.406743227107748e-21
Mihajla Bandura(2805),0.0006391818472355385,0.03604548020320942,0.0017157308030330053,1.7034963967281303e-08
Pavićevac 2(2821),0.0006391818472355385,0.02523224308109154,0.0017156046148194513,3.0168019669832543e-21
Garaža Novi Beograd(2204),0.0006391818472355385,0.05603811093002847,0.0017152410017576205,7.213949839646323e-05
Terazije(195),0.0009587727708533077,0.05649034121682614,0.0017128676750337544,0.03997302668957117
Ignjata Joba(592),0.0006391818472355385,0.046203597058562945,0.0017090595915890895,1.339881729233193e-06
Kneza Višeslava(731),0.0006391818472355385,0.04331755129163552,0.0017080802144005772,1.440596306258693e-08
Kralja Petra(73),0.0009587727708533077,0.05140294388224471,0.0017012576765438638,0.00784890076201222
Gundulićev Venac(701),0.0006391818472355385,0.05313205753001308,0.0017007691127537132,0.019612835728244887
Branko Plećaš(328),0.0006391818472355385,0.040267160837001006,0.0016992784249010027,1.3061992669427615e-08
Ane Dobeš(2970),0.0006391818472355385,0.04108617723912444,0.0016881855955156709,3.4666096862185032e-09
Ljubice Ivošević(931),0.0006391818472355385,0.041551025828298255,0.0016812543957437423,8.711059894592423e-09
Ateks(978),0.0006391818472355385,0.046847629171594976,0.0016798102291855457,8.208917658940562e-07
Drage Mihajlovića(1901),0.0006391818472355385,0.031233467423962626,0.0016796934859552007,2.056447760014714e-11
Glumačka(2176),0.0009587727708533077,0.030596679248234997,0.001674580306116929,3.9336080053196564e-16
Vukov Spomenik /Bul.Kralja Aleksa./(86),0.0009587727708533077,0.05512490750854445,0.0016710904152689226,0.007060955780877411
Dorćol /Kneginje Ljubice/(52),0.0009587727708533077,0.05360079484719748,0.0016683963248259371,0.030719333008081925
Saveza Boraca(2787),0.0006391818472355385,0.02968972388272132,0.0016632222953511023,8.30427615663935e-17
Put Za Kotež(1723),0.0009587727708533077,0.0420440192416221,0.0016577447246335399,2.344952823986797e-06
Sunčani Breg 2(2793),0.0006391818472355385,0.037046684268478944,0.0016542004508510264,2.2704127476028375e-11
Železnički Most(2993),0.0006391818472355385,0.037793050137088884,0.0016516920243245174,1.9493716555880592e-11
Vila Mara(1759),0.0006391818472355385,0.0382018630886249,0.0016514478556107644,5.163375930209036e-10
Veljka Lukića Kurjaka(847),0.0006391818472355385,0.05320161866222328,0.0016486742366108285,8.906240926162126e-05
Marka Ristića(2100),0.0006391818472355385,0.041088335324937955,0.0016450356457372538,1.1517384047097022e-08
Japanski Cvet(1738),0.0009587727708533077,0.028854400088527403,0.0016441266590924266,1.0356853023853467e-13
Novogradska(2506),0.0006391818472355385,0.04694321506263596,0.0016418220301352452,2.947679964629449e-05
Zuce /Crkva/(2045),0.0006391818472355385,0.02610044793673832,0.0016412707971284162,6.979475115965627e-20
Nedeljka Gvozdenovića(605),0.0006391818472355385,0.03990409753484754,0.0016371641260716015,2.4832945460328317e-09
Zadruga(1627),0.0006391818472355385,0.030857075234460518,0.0016319221495865262,4.619686867588665e-16
Rucka 2(2713),0.0006391818472355385,0.04197295702097977,0.0016278956043880013,4.4700975428930006e-08
