,Id,Composite,DC,CC,BC,EVC,lat,lon,community
1686,Minel 2(1638),0.0009334386076442416,0.0006391818472355385,0.028767387766735007,0.0015887220887122792,1.1272320128475721e-17,44.667072,20.488298,0
2098,Zuce /Crkva/(2046),0.0008960566615395652,0.0006391818472355385,0.02603291345657853,0.0015734038481406442,5.647149340680619e-20,44.702007,20.552832,0
61,Zadruga(1628),0.0009583111986553924,0.0006391818472355385,0.030763331760264277,0.0015643446851310197,3.910640246976592e-16,44.696796,20.483444,0
2930,Prnjavor /Škola/(2801),0.0008750407739762198,0.0006391818472355385,0.024986424761235505,0.0014686731815048003,1.4755338905994963e-21,44.632919,20.55352,0
2426,1. Nova(2894),0.0009864486680843621,0.0006391818472355385,0.03359567089341508,0.0014242798021110736,3.173501123712932e-14,44.702339,20.500683,0
2931,Pavićevac 3(2800),0.0008612134731998912,0.0006391818472355385,0.02464148179648924,0.0013324793004450132,1.3006284707512138e-21,44.633469,20.546329,0
2624,Ralja /Robna Kuća/(7185),0.0008183466821950306,0.0006391818472355385,0.021694515704083754,0.0012779550104255301,9.950562152494846e-24,44.57206,20.561642,0
2629,Ralja /Robna Kuća/(7184),0.0008178059431115225,0.0006391818472355385,0.021653829385263768,0.0012779550104255301,9.19919877438176e-24,44.57225,20.561541,0
2428,Pošta(2893),0.0009571271726445111,0.0006391818472355385,0.032866611346281105,0.0011350018621157437,2.3727460808989616e-14,44.702236,20.503937,0
2116,Zuce /Brđani 1/(2047),0.0008502477761350675,0.0006391818472355385,0.02544792081784689,0.0010129701626055668,1.7230980687321514e-20,44.703495,20.545132,0
30,Groblje(3033),0.0009093306612665933,0.0006391818472355385,0.029949175416598868,0.001002054892889083,1.0370617798308715e-16,44.696373,20.478453,0
1691,Naselje Česma(1911),0.0008807324652309282,0.0006391818472355385,0.027984473938396596,0.0009654169679414091,2.6103171654253656e-18,44.664196,20.485657,0
1687,Naselje Česma(1779),0.0008795741096190787,0.0006391818472355385,0.02796621531036332,0.0009519242317424332,2.5956054932443145e-18,44.664135,20.485186,0
2097,Zuce /Brđani 1/(2048),0.0008452078514232509,0.0006391818472355385,0.025384128632388495,0.0009511994172972056,1.3620714545405632e-20,44.703484,20.545254,0
60,Groblje(1629),0.0009039717362658334,0.0006391818472355385,0.029860859275094,0.0009403863185921054,8.76779946834991e-17,44.696606,20.478903,0
2425,6. Nova(2896),0.000931085223078798,0.0006391818472355385,0.032547302287360746,0.0008138046033748132,7.098550943308487e-15,44.703079,20.496323,0
2929,Trešnja /Okretnica/(2794),0.0008215453838250453,0.0006391818472355385,0.024389673557197643,0.0007972812702554018,1.0802736745110248e-21,44.60857,20.55575,0
2625,Ralja /Trafo/(2518),0.0007688794581869277,0.0006391818472355385,0.0212342897472787,0.0006391818472355385,4.609024327630146e-24,44.569908,20.570869,0
2628,Ralja /Trafo/(2566),0.0007683613975461819,0.0006391818472355385,0.021195309801052654,0.0006391818472355385,4.4155135187369216e-24,44.57016,20.570101,0
2429,1. Nova(2895),0.0009002223399518736,0.0006391818472355385,0.03182433050925031,0.000500622052415413,5.368083737486994e-15,44.702366,20.500137,0
2117,Zuce /Brđani 2/(2049),0.0007999799017548454,0.0006391818472355385,0.02482919513414431,0.00039343920656008104,4.7048795230796244e-21,44.699524,20.542004,0
31,Donji Kraj(3034),0.0008559241888117357,0.0006391818472355385,0.029095338608742548,0.00038231959482082226,2.4271965329855056e-17,44.696293,20.475382,0
2096,Zuce /Brđani 2/(2050),0.0007967833113710878,0.0006391818472355385,0.024792799074528946,0.000353464943680893,3.740468445460071e-21,44.699635,20.54228,0
59,Donji Kraj(3035),0.0008525472602363708,0.0006391818472355385,0.029045373533343233,0.0003423453319416347,2.079930983878598e-17,44.69603,20.474901,0
1690,Hajdučki Potok(2590),0.0008280414995750281,0.0006391818472355385,0.02722574133370458,0.00033759994287245796,6.444728798082852e-19,44.660999,20.4813,0
1688,Hajdučki Potok(2591),0.0008271132826219887,0.0006391818472355385,0.027208459056877767,0.0003273071054443891,6.40726008133594e-19,44.6609,20.480499,0
2424,Institut Jaroslav Černi(2898),0.000880106805974884,0.0006391818472355385,0.03163322044179346,0.0002416448999312967,1.8301353760046327e-15,44.704456,20.490829,0
2430,6. Nova(2897),0.0008586328867692999,0.0006391818472355385,0.030863771318097078,7.591102178265917e-05,1.5317112614983377e-15,44.703438,20.495392,0
2095,Zuce(2051),0.0007709255137022578,0.0006391818472355385,0.024266912774059454,7.543626340722073e-05,2.1319282251485782e-21,44.696632,20.539713,0
32,Pinosava(3036),0.0008241140135608211,0.0006391818472355385,0.028326226881399203,6.421448065657543e-05,9.676411276188835e-18,44.69582,20.470837,0
1689,Bela Reka(1912),0.0007980581360012136,0.0006391818472355385,0.02656783330786082,2.4635376959849237e-05,2.914681205576915e-19,44.657566,20.474569,0
2626,Ralja /Drumine/(2567),0.0004979909253477364,0.00031959092361776926,0.02079290821615587,0.0,1.826121472462197e-24,44.560516,20.58102,0
2627,Ralja /Drumine/(2568),0.0004974941590032742,0.00031959092361776926,0.020755530496500946,0.0,1.793792875970469e-24,44.561901,20.57955,0
1037,Dr Velizara Kosanovića(100),0.003822296277947129,0.001278363694471077,0.04772945680857879,0.033905174495158695,1.709940864018906e-06,44.792534,20.509026,1
775,Mite Ružića(102),0.002824040197106493,0.0009587727708533077,0.04635555555555555,0.022735023429272704,4.444293048830161e-07,44.790493,20.513664,1
591,Zvezdara(832),0.0023793465686048217,0.0006391818472355385,0.048790756420451886,0.018960202883641177,3.841119284846293e-06,44.792923,20.503689,1
958,Mirijevski Bulevar(662),0.0024440193421114316,0.0009587727708533077,0.04097641466193476,0.018186812230373148,1.0507923553315228e-06,44.817741,20.519327,1
961,Vojvode Micka Krstića(656),0.0022992240340441754,0.0006391818472355385,0.04581661639382669,0.018047814042607944,9.848324276298254e-05,44.817886,20.502806,1
765,Koste Trifkovića(105),0.003140217685278136,0.0019175455417066154,0.0455531453362256,0.017753780803675113,2.8464750103605484e-07,44.789383,20.515818,1
960,Diljska(658),0.002216673078999069,0.0006391818472355385,0.04394786370403663,0.017453975690225856,2.1200652022573466e-05,44.817711,20.509571,1
766,Mite Ružića(479),0.0026811093582722032,0.001278363694471077,0.046228171261412994,0.017387921479091087,4.512175764060111e-07,44.791386,20.514421,1
776,Koste Trifkovića(104),0.0028810787207920996,0.0015979546180888463,0.04557105822725816,0.01719793317176932,2.395142711487471e-07,44.788677,20.516298,1
959,Put Za Adu Huju(660),0.002153140857774073,0.0006391818472355385,0.04229864547003001,0.016895991740558697,4.5773513440532e-06,44.817665,20.513966,1
774,Milana Rakića(2283),0.002069617867906582,0.0009587727708533077,0.044672558285624546,0.011948961412082274,2.0581031701514881e-07,44.791462,20.517971,1
773,Vitezova Karađorđeve Zvezde(476),0.0017684010059471594,0.0006391818472355385,0.04289062821268488,0.0111259527783016,4.4421135579045134e-08,44.791107,20.524019,1
772,16. Oktobra(474),0.0017066277662753414,0.0006391818472355385,0.0412573673870334,0.010535687005617654,9.62109351396048e-09,44.786556,20.530523,1
771,Branka Ćopića(472),0.0018758147809075636,0.0009587727708533077,0.0397757608115323,0.010052906056428387,2.2232694827737914e-09,44.787426,20.536705,1
767,Milana Rakića(2284),0.0016802302920375474,0.0006391818472355385,0.044313208990100696,0.00954798657462875,9.734172451918981e-08,44.791092,20.518429,1
768,Vitezova Karađorđeve Zvezde(477),0.0016165865336003854,0.0006391818472355385,0.04256100546804864,0.0089535896873845,2.1009206333351453e-08,44.790829,20.525454,1
266,Matice Srpske(470),0.002191987544144663,0.0015979546180888463,0.03854682533816246,0.008420531020675593,6.705703850356381e-10,44.789944,20.538092,1
769,16. Oktobra(475),0.001555158847951185,0.0006391818472355385,0.040948529700443645,0.0083642843222076,4.55188075345795e-09,44.78648,20.530989,1
770,Branka Ćopića(473),0.0017270223360976603,0.0009587727708533077,0.039553521767709966,0.007903969291289743,1.0601738259957413e-09,44.787708,20.537056,1
39,Vitezova Karađorđeve Zvezde(621),0.0016758967369967172,0.0009587727708533077,0.04200507443852278,0.006670449651238641,2.5619593801143855e-08,44.792572,20.525188,1
1043,Dušana Radovića(835),0.00146843607032246,0.0006391818472355385,0.04346195516293024,0.006593852487289116,1.1026000153601482e-07,44.791878,20.520447,1
286,Matice Srpske(471),0.0020565812674539115,0.0015979546180888463,0.038353578564161654,0.006463159479143037,3.546725015188266e-10,44.78997,20.538536,1
2018,Pogon Karaburma(2564),0.0013075843069030473,0.0006391818472355385,0.03968545881159236,0.0049628811023449786,2.2617263274733281e-07,44.81422,20.52058,1
102,Triglavska(610),0.001636982576886695,0.0009587727708533077,0.04720667441123667,0.004619572777244363,0.0001382199276011305,44.811672,20.506952,1
2017,Marijane Gregoran(2562),0.001258659340192756,0.0006391818472355385,0.03851029525790452,0.004472697349305449,4.86813814106854e-08,44.811317,20.523096,1
1040,Mirijevo 2(628),0.0016813371119961285,0.001278363694471077,0.03734424977323722,0.004397517742676344,2.0868798064465918e-10,44.791206,20.533167,1
110,Vitezova Karađorđeve Zvezde(620),0.0015050739545142257,0.0009587727708533077,0.04146567717996289,0.004259058024621448,8.69175734505191e-09,44.792576,20.524664,1
1038,Milana Rakića(2291),0.0013199270373076717,0.0006391818472355385,0.04435529598548424,0.004230660436053539,9.752472102369558e-08,44.792152,20.517546,1
2016,Mirijevsko Brdo(2631),0.001213027616187987,0.0006391818472355385,0.037460492290010534,0.0040060272003912285,1.0478177159314463e-08,44.808323,20.524374,1
1039,Dušana Radovića(834),0.001264428823229298,0.0006391818472355385,0.04282429584211535,0.003712966732757575,2.1898617351451337e-08,44.791672,20.520899,1
1042,Mirijevo 2(629),0.0016330093277073547,0.001278363694471077,0.03723448563098709,0.0037069015730224874,1.9155904076142177e-10,44.791309,20.532875,1
104,Astronomska(612),0.001524112632157761,0.0009587727708533077,0.04552398411243507,0.0036202536837865594,3.753189330865404e-05,44.808067,20.513939,1
38,Selište(623),0.0012242058846438529,0.0006391818472355385,0.04042531200744167,0.0035901397969764653,5.547642829940005e-09,44.790684,20.527657,1
2015,Pere Ćetkovića(2560),0.0011700072371935068,0.0006391818472355385,0.03650512168373895,0.0035592426116408393,2.255342179496734e-09,44.805771,20.524771,1
2010,Mirijevo(2360),0.0011565782148089023,0.0006391818472355385,0.03618177613320999,0.003424695180141704,4.6200143290712547e-11,44.79393,20.531191,1
44,Ćalije(615),0.0012196688411921265,0.0006391818472355385,0.04229864547003001,0.003151587227323349,1.4616600363454726e-06,44.804943,20.517916,1
105,Ćalije(614),0.0012439537918744106,0.0006391818472355385,0.044045608108108106,0.003145342388658643,8.07828187959708e-06,44.805508,20.517229,1
2014,Šejkina(2558),0.0011293833207471102,0.0006391818472355385,0.035633754697642635,0.003131297708685338,4.855359779471678e-10,44.802528,20.52577,1
37,Stojčino Brdo(625),0.001387878624619634,0.0009587727708533077,0.03897365634925578,0.003020229895461153,1.2951624821906602e-09,44.789429,20.530029,1
2011,Vitezova Karađorđeve Zvezde(2554),0.0011117634300953096,0.0006391818472355385,0.03517232076616982,0.0029620344520232085,1.4634869011207792e-11,44.794849,20.52763,1
2147,Mirijevo(2448),0.001113650385287209,0.0006391818472355385,0.03607082747331289,0.0028138794890318407,4.393891232170566e-11,44.793541,20.531151,1
2013,Ladne Vode(2556),0.0010925546227759009,0.0006391818472355385,0.03486856034857417,0.002738478556977309,1.0494811775177612e-10,44.800087,20.527407,1
43,Sime Trojanovića(617),0.0011745349469604212,0.0006391818472355385,0.04112073383885508,0.0027210220433662798,3.1468314844734467e-07,44.802364,20.519415,1
106,Sime Trojanovića(616),0.0011941325839016595,0.0006391818472355385,0.04271497413075232,0.0026928576305301176,1.7387555127116129e-06,44.801937,20.519434,1
2012,Vii Beogradska Gimnazija(3074),0.0010834011602878705,0.0006391818472355385,0.03457649593900215,0.0026607986621097167,2.4616895352347216e-11,44.797176,20.527683,1
40,Ladne Vode(619),0.0011575933358092625,0.0006391818472355385,0.04058681609463771,0.0025769630752869002,8.519276967984337e-09,44.795258,20.523134,1
111,Selište(622),0.001138814794492397,0.0006391818472355385,0.03992650155035792,0.002429595340084637,1.884354824687095e-09,44.790131,20.527508,1
2146,Vitezova Karađorđeve Zvezde(2555),0.001072793468813093,0.0006391818472355385,0.03520833567755511,0.002380757446978438,2.0905563944957764e-11,44.79488,20.527399,1
42,Nikole Doksata(2282),0.0011342744069462174,0.0006391818472355385,0.040108185710257135,0.0023268929550118085,6.79771706285884e-08,44.800259,20.52047,1
107,Nikole Doksata(1081),0.0011486361416885836,0.0006391818472355385,0.041519047808606345,0.002261200278268208,3.742908798810504e-07,44.799511,20.520973,1
41,Bosutska(2267),0.0011242093248371634,0.0006391818472355385,0.03975504084770096,0.002247915174887914,1.5740027329425638e-08,44.797218,20.52195,1
108,Bosutska(2266),0.00110882047634145,0.0006391818472355385,0.04046713742531233,0.001881490343754308,8.07812841059612e-08,44.796646,20.521982,1
109,Ladne Vode(618),0.0011090152583930163,0.0006391818472355385,0.040584710368621754,0.0018615426308524286,1.8408209992452373e-08,44.794357,20.52351,1
112,Stojčino Brdo(624),0.001302989413462202,0.0009587727708533077,0.03851076923076923,0.0018600362257084092,4.531608399949912e-10,44.789261,20.530914,1
267,Mirijevski Venac(627),0.0012905840920881745,0.0009587727708533077,0.037753833902436085,0.0018254778974855408,4.453753806099076e-10,44.789421,20.533287,1
265,Aleksandra Belića(634),0.0012549330330351638,0.0009587727708533077,0.037128448531593,0.0014226314222421568,1.745808263634777e-10,44.788818,20.543489,1
115,Semjuela Beketa(469),0.001688859102425049,0.0015979546180888463,0.03698537842342289,0.001312700567257988,1.360938922244614e-10,44.790646,20.540627,1
287,Aleksandra Belića(633),0.0012451655184320147,0.0009587727708533077,0.03698362980911293,0.0013070674754001466,1.1892844423907578e-10,44.788502,20.544306,1
1662,Matice Srpske /Pijaca/(2385),0.0010165598368307497,0.0006391818472355385,0.03826025286737913,0.000954478242294405,4.817586010240702e-10,44.790379,20.537344,1
34,Semjuela Beketa(468),0.001437224566101921,0.001278363694471077,0.037128448531593,0.000842770767652588,1.9465711265130006e-10,44.790558,20.540529,1
1678,Matice Srpske /Pijaca/(2384),0.0010047859985387602,0.0006391818472355385,0.03805411979325023,0.0008213591879667432,2.3097461882291176e-10,44.79068,20.537119,1
264,Milivoja Perovića(708),0.0009624708876169394,0.0006391818472355385,0.03580050571503759,0.0006391818472355385,3.7744277976725016e-11,44.788498,20.546104,1
288,Milivoja Perovića(635),0.0009606811472166431,0.0006391818472355385,0.03566584217665363,0.0006391818472355385,2.5723064469329168e-11,44.78767,20.546413,1
285,Mirijevski Venac(626),0.0012010886906319415,0.0009587727708533077,0.03723094130385636,0.000609160992952996,2.099523995901884e-10,44.789528,20.533625,1
36,Matice Srpske(1918),0.0009738859109077352,0.0006391818472355385,0.0375188853449723,0.00047086266347225663,2.877709319362233e-10,44.786861,20.535156,1
113,Matice Srpske(1917),0.0009645258578384311,0.0006391818472355385,0.03709059873638292,0.0004168160919692874,1.0371618833478241e-10,44.786514,20.535622,1
1661,Lazara Trifunovića(2387),0.0009578982409149999,0.0006391818472355385,0.036921225279652616,0.0003523271429025272,1.1006661658637474e-10,44.794167,20.534023,1
1679,Lazara Trifunovića(2386),0.0009464866715394123,0.0006391818472355385,0.03671673316122976,0.0002242241176172422,5.85577771173566e-11,44.794788,20.533737,1
114,Mihaila Bulgakova(1316),0.0009256421686941859,0.0006391818472355385,0.035864930539635964,8.389245810870438e-05,4.9581876245295585e-11,44.787292,20.540636,1
35,Mihaila Bulgakova(1321),0.0009303164975358085,0.0006391818472355385,0.036349484787583784,5.787594970779229e-05,9.967068675018261e-11,44.787338,20.540485,1
33,Mirijevo 3(464),0.000921961879565072,0.0006391818472355385,0.035803782911674846,4.1638092840482166e-05,5.2384446840429395e-11,44.793648,20.536673,1
1660,Mirijevo 3(733),0.0009218284612721275,0.0006391818472355385,0.035819357792913974,3.662206379812243e-05,5.093295778571846e-11,44.793751,20.536659,1
1041,Mirijevo(630),0.0009241001395688318,0.0006391818472355385,0.03606583830885913,2.1825674146713444e-05,8.279701466309982e-11,44.793797,20.531664,1
103,Oštreljska(2358),0.001053385219493507,0.0006391818472355385,0.04529203155533039,0.0,3.615364646359422e-05,44.810814,20.509455,1
116,Mirijevo 3(465),0.0006956695760753182,0.00031959092361776926,0.035666655267927366,0.0,2.8175797451681757e-11,44.793945,20.536879,1
263,Mirijevo 4(637),0.0006810082858453309,0.00031959092361776926,0.03456351003545825,0.0,7.818112317391628e-12,44.786037,20.545662,1
289,Mirijevo 4(636),0.00067933987372605,0.00031959092361776926,0.03443797532440375,0.0,5.330600013974583e-12,44.785954,20.545994,1
2283,Ustanička(107),0.0008007094086646213,0.00031959092361776926,0.04356907138978236,0.0,5.880862891317672e-08,44.784534,20.518595,1
2299,Ustanička(106),0.0008009251500581099,0.00031959092361776926,0.04358545758462181,0.0,4.9762171137953706e-08,44.784935,20.517685,1
2357,Zvezdara /Pijaca/(1577),0.0008009251500581099,0.00031959092361776926,0.04358545758462181,0.0,4.9762171137953706e-08,44.794083,20.504522,1
2374,Zvezdara /Pijaca/(1578),0.0008007094086646213,0.00031959092361776926,0.04356907138978236,0.0,5.880862891317672e-08,44.793911,20.504395,1
1032,Naselje Petlovo Brdo(1693),0.005704021522612947,0.0022371364653243847,0.0444902602019053,0.05247463019138083,2.050021991892697e-08,44.724239,20.41831,2
798,Naselje Petlovo Brdo(1692),0.005422910876844528,0.002556727388942154,0.04395650708024275,0.045171061396537385,1.6134664705602374e-08,44.72353,20.41745,2
797,Kneževac(1011),0.002792773126298939,0.0009587727708533077,0.04447571532130826,0.02264380016617627,3.496564073633977e-08,44.733608,20.419512,2
890,Jablanička(1010),0.0027376165273491934,0.0009587727708533077,0.04594578720155062,0.021542713923613798,1.7341512396708088e-07,44.749817,20.412243,2
891,Braće Vučković(916),0.002514073927924807,0.0006391818472355385,0.04714905671749744,0.021277216845574046,7.393561392632879e-07,44.754726,20.414709,2
889,Kneževac(1012),0.0026314521519586478,0.0009587727708533077,0.04499956855638968,0.020164109482517414,4.4162174772956314e-08,44.735264,20.419344,2
296,Labudovo Brdo(1014),0.002347430255400768,0.001278363694471077,0.04389792224918981,0.012928939606859887,1.4841827057028663e-08,44.730637,20.421528,2
1335,Novo Naselje /Rušanj/(1697),0.0017089390833578831,0.0006391818472355385,0.04215844785772029,0.010393300991872294,3.628699628649116e-09,44.682209,20.428602,2
140,Labudovo Brdo(1013),0.0020858813608886652,0.001278363694471077,0.0432540779651645,0.00920109657609499,1.381099793745954e-08,44.730469,20.42219,2
295,Serdar Janka Vukotića(1016),0.001700587289638831,0.0009587727708533077,0.042089263135239835,0.007017851946371811,3.6063751784082027e-09,44.728027,20.42576,2
297,Toplana(527),0.0023203601847432797,0.0019175455417066154,0.042627104789929704,0.006247093583709599,5.9239225945513935e-09,44.734592,20.420582,2
141,Serdar Janka Vukotića(1015),0.0015870956596344516,0.0009587727708533077,0.04149757300867351,0.00546142259498371,3.3708733027440838e-09,44.727245,20.42598,2
139,Toplana(526),0.0018965968427026047,0.0015979546180888463,0.0420434543084799,0.0033831557695340802,6.0965756950442314e-09,44.733696,20.420641,2
2511,Pilota Mihajla Petrovića(1265),0.0014861773578285,0.0009587727708533077,0.045104653174191316,0.003267862804740568,4.28894772604602e-08,44.744682,20.437761,2
2946,"Dom Zdravlja ""Labudovo Brdo""(2928)",0.0014217685084613862,0.0009587727708533077,0.04051691765833193,0.0032173747266397413,1.0383931761243884e-09,44.725739,20.428406,2
294,Jedanaeste Krajiške Divizije(1018),0.0014138500862923976,0.0009587727708533077,0.04041486915863708,0.0031206811457576734,1.034924751092707e-09,44.726131,20.426285,2
2490,Sretena Mladenovića(1753),0.0013775596790658825,0.0009587727708533077,0.03913304484854549,0.0028369694146719855,2.4493491959364173e-10,44.726879,20.431822,2
2517,Sretena Mladenovića(1752),0.0013788748926036806,0.0009587727708533077,0.03930509496533012,0.002822655646726094,2.531502340207021e-10,44.726734,20.431694,2
2512,Stevana Lukovića(1742),0.0011960018711831765,0.0006391818472355385,0.043245110911478125,0.002622323237317692,9.585311948573848e-09,44.743046,20.435013,2
142,Jedanaeste Krajiške Divizije(1017),0.0013728261012067179,0.0009587727708533077,0.039875619671462616,0.0026217951885265218,9.921281262917978e-10,44.726238,20.425856,2
2945,"Dom Zdravlja ""Labudovo Brdo""(2927)",0.001361445340521671,0.0009587727708533077,0.04000664859612336,0.0024284391208120207,9.959287494186737e-10,44.725536,20.428783,2
2414,Labudovo Brdo(2444),0.0011791909661390998,0.0006391818472355385,0.043073068663619846,0.0024083189164733755,5.628458567170534e-09,44.730968,20.421253,2
293,Generala Zgonjanina(1020),0.0011082282815001738,0.0006391818472355385,0.03885267275097783,0.0021892007456376494,2.3355252245261894e-10,44.725143,20.423277,2
2513,Stojana Jankovića(1744),0.001139027996809021,0.0006391818472355385,0.04172111256300168,0.002081287998853737,2.1564595756613157e-09,44.740814,20.431778,2
2481,Zdravka Jovanovića(918),0.0011572218001300071,0.0006391818472355385,0.04393182073458385,0.0019163194895699745,3.845323798621344e-08,44.749115,20.410749,2
2492,Oš 14. Oktobar(1749),0.0011089033311612387,0.0006391818472355385,0.04043001305027587,0.0018902491415325692,1.6030349064325314e-10,44.73365,20.427404,2
143,Generala Zgonjanina(1019),0.0010735266820508637,0.0006391818472355385,0.038354048687210415,0.0017755194053132712,2.24049735056304e-10,44.724728,20.422287,2
2489,Epš Milutin Milanković(2905),0.0010529501415550437,0.0006391818472355385,0.037666574376136075,0.0016069554461707475,5.562022922506053e-11,44.724228,20.433516,2
2514,Slavka Rodića(1746),0.0010901771875468423,0.0006391818472355385,0.040485987112801804,0.0016033558474891469,4.914631615962123e-10,44.736576,20.430098,2
292,Milorada Draškovića(1022),0.0010459156045701426,0.0006391818472355385,0.03740854095930372,0.0015538332828272281,5.297137069295922e-11,44.722027,20.421255,2
2491,17. Oktobra(1751),0.001072461837665497,0.0006391818472355385,0.039492117984122374,0.0015369553190445484,8.753257519225826e-11,44.730446,20.427851,2
2518,Epš Milutin Milanković(2703),0.0010431799871980275,0.0006391818472355385,0.037826859609037825,0.0014316023213796242,5.749211448561023e-11,44.72374,20.433474,2
2480,Crveno Barjače(920),0.0010893586330442571,0.0006391818472355385,0.04208586646580944,0.0012779550104255301,8.542612391113924e-09,44.750042,20.408104,2
2515,Oš 14. Oktobar(1748),0.0010474318451788255,0.0006391818472355385,0.03941699629638961,0.0011828486877585279,1.2446600242427065e-10,44.732407,20.427479,2
144,Milorada Draškovića(1021),0.0010116945579763826,0.0006391818472355385,0.03694607455337639,0.0011401519425028328,5.0878346632825e-11,44.721554,20.421148,2
819,Vidikovac(822),0.0010869250505079746,0.0006391818472355385,0.042976046588287,0.001067777031407832,5.665827853108128e-09,44.732288,20.420462,2
2488,Oš Vladimir Rolović(2217),0.0009917755990926976,0.0006391818472355385,0.036307728011139476,0.0009716560973679074,1.2734657736115414e-11,44.722744,20.432295,2
2516,17. Oktobra(1750),0.0010231253117618643,0.0006391818472355385,0.038762666930948195,0.0009528317638062391,8.183049858571935e-11,44.730145,20.427723,2
291,Rasinska(1024),0.0009850978008411155,0.0006391818472355385,0.036069580052796,0.000919896214176221,1.231972243046388e-11,44.720306,20.425138,2
2519,Oš Vladimir Rolović(2692),0.0009818932382996983,0.0006391818472355385,0.03645748374618414,0.0007967116566223232,1.3293696161391401e-11,44.722851,20.43046,2
2387,Labudovo Brdo(2443),0.0010541178910497724,0.0006391818472355385,0.042350743743486324,0.0007068215148213715,4.750002547579512e-09,44.730865,20.421078,2
799,Orlovača /Ulaz/(2243),0.0010462929331829008,0.0006391818472355385,0.042107387969317726,0.0006391818472355385,3.60908652198358e-09,44.707283,20.412346,2
1031,Orlovača /Izlaz/(2244),0.001052799361801174,0.0006391818472355385,0.04259692877368765,0.0006391818472355385,4.567178139077093e-09,44.707073,20.412205,2
2479,Belo Vrelo(922),0.0010234377088493098,0.0006391818472355385,0.04038774298474327,0.0006391818472355385,1.8974832727446943e-09,44.75082,20.405449,2
145,Rasinska(1023),0.0009526266471531851,0.0006391818472355385,0.03563943687639528,0.0005256695870490629,1.1951396427078489e-11,44.720135,20.425449,2
1419,Sretena Mladenovića Mike(3040),0.0010190295578972153,0.0006391818472355385,0.040888064187335024,0.000476248891539314,1.3469783518853768e-09,44.738056,20.420908,2
1421,Susedgradska(3043),0.001013765331506629,0.0006391818472355385,0.040948529700443645,0.0003868424378321926,3.1816762636712076e-10,44.739948,20.426104,2
290,Petlovo Brdo(1026),0.0011557084823681147,0.0009587727708533077,0.03495464497966844,0.00038626133988100815,3.9620445747590596e-12,44.718426,20.428677,2
2487,Jedanaeste Krajiške Divizije(2206),0.0009320304817051493,0.0006391818472355385,0.03504704301075269,0.0003381958267700285,3.1145907436198214e-12,44.722656,20.429478,2
1420,Bože Jeremića(3041),0.00099003762617,0.0006391818472355385,0.04020094046303672,0.00018361785726697517,3.5891793614500097e-10,44.737103,20.423567,2
2520,Rasinska(2693),0.0009232503541699989,0.0006391818472355385,0.03518735099635644,0.00018134304006810767,3.838079825675217e-12,44.720333,20.426323,2
146,Petlovo Brdo(1025),0.0011335669325645576,0.0009587727708533077,0.034682657562792346,0.00011326938975059724,4.307651828696073e-12,44.718479,20.428318,2
2486,Rasinska(2205),0.0008997322456660507,0.0006391818472355385,0.03414820473644003,3.830414437573846e-05,1.5502754207770914e-12,44.720249,20.426332,2
1418,Vidikovac(937),0.0009887592520066634,0.0006391818472355385,0.04094531464688101,1.8998942831679893e-05,2.57594892047887e-09,44.731972,20.420639,2
800,Orlovača Groblje(2257),0.0007586646156634893,0.00031959092361776926,0.04040651876339781,0.0,7.723603556613697e-10,44.70956,20.412563,2
801,Vidikovac(528),0.0007650220748636049,0.00031959092361776926,0.040884858621230334,0.0,1.269289817270638e-09,44.731815,20.420454,2
1030,Orlovača Groblje(1716),0.000764653058521974,0.00031959092361776926,0.04085709808837355,0.0,9.735223381820095e-10,44.709446,20.411617,2
2314,Vidikovac(1690),0.000781255456286032,0.00031959092361776926,0.04210625470987189,0.0,3.4433434443712796e-09,44.731602,20.420612,2
2478,Bele Vode(924),0.0007375840059310571,0.00031959092361776926,0.038820376665591426,0.0,4.032047571962207e-10,44.74815,20.403118,2
1794,Železnik /Savska/(1979),0.005148283517061173,0.0009587727708533077,0.054590181094944,0.05517277606154989,5.9912456514537915e-05,44.730549,20.366413,3
1793,Kongrap(1654),0.00498289645865509,0.0006391818472355385,0.05666733071336726,0.05492874708790093,0.00026056872613578803,44.733234,20.362007,3
1782,Put Za Železnik(1931),0.005066959841500177,0.0009587727708533077,0.059369307832422585,0.04738588387590716,0.0017624710202434994,44.741962,20.360451,3
567,Pijaca(959),0.00483539792505139,0.0015979546180888463,0.05103072607476026,0.04490878490170454,5.338098644483816e-06,44.727219,20.37414,3
1250,Ivo Lola Ribar(960),0.004630457842502246,0.001278363694471077,0.05304019120912651,0.04470910788369616,2.10865165525155e-05,44.727608,20.368055,3
1781,Kongrap(1655),0.0042492543024534955,0.0006391818472355385,0.056943711441518496,0.04365280965539448,0.0003845303041755143,44.733318,20.362223,3
1780,Železnik /Savska/(1910),0.004125213776070871,0.0006391818472355385,0.05486970855399292,0.043227284421470544,8.452290129512899e-05,44.730923,20.366158,3
1263,Železnik /Centar/(958),0.004106080967795124,0.0009587727708533077,0.049448465501438096,0.04101762180986389,1.2350690875046544e-06,44.728577,20.376411,3
1797,Naselje Vinogradi(2136),0.004011026681442226,0.0009587727708533077,0.045734247336188374,0.04034840862541555,1.7917758685642725e-08,44.722721,20.399336,3
1262,Ivo Lola Ribar(961),0.004070990064595575,0.0009587727708533077,0.052661696147567195,0.03982811588114068,1.4239617273904e-05,44.727425,20.368027,3
