Id,Label,0,1,2,modularity_class
2488,Grmovac(2488),Grmovac,44.855553,20.162033,23
1696,Grmovac /Ulaz/(1696),Grmovac /Ulaz/,44.855587,20.166986,23
2870,Pumpa(2870),Pumpa,44.849728,20.188299,23
2309,Ljiljane Krstić(2309),Ljiljane Krstić,44.853741,20.360727,11
2317,Altina(2317),Altina,44.853146,20.354893,11
2513,Altina(2513),Altina,44.853123,20.355494,11
2898,Institut Jaroslav Černi(2898),Institut Jaroslav Černi,44.704456,20.490829,0
2896,6. Nova(2896),6. Nova,44.703079,20.496323,0
2894,1. Nova(2894),1. Nova,44.702339,20.500683,0
2892,Pošta(2892),Pošta,44.70211,20.504629,0
2893,Pošta(2893),Pošta,44.702236,20.503937,0
2895,1. Nova(2895),1. Nova,44.702366,20.500137,0
2897,6. Nova(2897),6. Nova,44.703438,20.495392,0
545,Neimar(545),Neimar,44.794052,20.4732,4
2500,Go Vračar(2500),Go Vračar,44.801365,20.472776,16
541,Smiljanićeva(541),Smiljanićeva,44.803104,20.469982,16
539,Cvetni Trg(539),Cvetni Trg,44.804668,20.46739,16
537,Tašmajdan(537),Tašmajdan,44.807442,20.4704,16
952,Dorćol /Src Milan Gale Muškatirović/(952),Dorćol /Src Milan Gale Muškatirović/,44.829666,20.455914,16
536,Tašmajdan(536),Tašmajdan,44.808006,20.469023,4
538,Cvetni Trg(538),Cvetni Trg,44.804863,20.466881,4
540,Smiljanićeva(540),Smiljanićeva,44.802795,20.47027,4
2499,Go Vračar(2499),Go Vračar,44.800816,20.473478,4
544,Internacionalnih Brigada(544),Internacionalnih Brigada,44.794712,20.473686,4
2720,Naselje Stepa Stepanović(2720),Naselje Stepa Stepanović,44.753551,20.496559,5
2721,Generala Štefanika(2721),Generala Štefanika,44.754719,20.49683,5
2723,Generala Vladimira Kondića(2723),Generala Vladimira Kondića,44.756008,20.495331,5
2725,Pukovnika Petra Mišića(2725),Pukovnika Petra Mišića,44.757599,20.49312,5
2727,Timočke Divizije(2727),Timočke Divizije,44.75906,20.490919,5
2729,Oš Danilo Kiš(2729),Oš Danilo Kiš,44.760071,20.487789,5
2670,Bolnica Dragiša Mišović(2670),Bolnica Dragiša Mišović,44.776752,20.459309,5
2441,Iv Beogradska Gimnazija(2441),Iv Beogradska Gimnazija,44.779503,20.454485,5
2439,Teodora Drajzera 2(2439),Teodora Drajzera 2,44.78046,20.450035,5
2422,Teodora Drajzera(2422),Teodora Drajzera,44.780746,20.446774,5
2582,Topčiderski Park(2582),Topčiderski Park,44.782288,20.440845,10
180,Kneza Višeslava(180),Kneza Višeslava,44.783485,20.422672,10
2583,Topčiderski Park(2583),Topčiderski Park,44.781723,20.441496,10
2415,Teodora Drajzera(2415),Teodora Drajzera,44.780624,20.44762,10
2440,Teodora Drajzera 2(2440),Teodora Drajzera 2,44.780308,20.450743,10
2438,Iv Beogradska Gimnazija(2438),Iv Beogradska Gimnazija,44.779114,20.455402,5
2730,Oš Danilo Kiš(2730),Oš Danilo Kiš,44.759991,20.48798,5
2728,Timočke Divizije(2728),Timočke Divizije,44.758888,20.49118,5
2726,Pukovnika Petra Mišića(2726),Pukovnika Petra Mišića,44.75721,20.493601,5
2724,Generala Vladimira Kondića(2724),Generala Vladimira Kondića,44.755798,20.4958,5
2722,Generala Štefanika(2722),Generala Štefanika,44.754959,20.49684,5
1065,Toplana(1065),Toplana,44.801399,20.41382,10
1064,Gp Rad(1064),Gp Rad,44.800983,20.41617,10
1061,Jrb(1061),Jrb,44.80233,20.425312,10
1059,Novi Železnički Most(1059),Novi Železnički Most,44.803772,20.431227,10
1057,Železnički Most Sava(1057),Železnički Most Sava,44.803383,20.436192,10
1055,Most Gazela(1055),Most Gazela,44.805401,20.439688,10
1053,Slavka Šlandera(1053),Slavka Šlandera,44.809486,20.443575,10
2847,Novi Beograd (Ušće)(2847),Novi Beograd (Ušće),44.814838,20.440781,10
1050,Staro Sajmište(1050),Staro Sajmište,44.812172,20.441502,10
1052,Slavka Šlandera(1052),Slavka Šlandera,44.809368,20.44338,10
1054,Most Gazela(1054),Most Gazela,44.805374,20.439472,10
1056,Železnički Most Sava(1056),Železnički Most Sava,44.803394,20.436405,10
1058,Novi Železnički Most(1058),Novi Železnički Most,44.803699,20.43074,10
1060,Jrb(1060),Jrb,44.802666,20.425013,10
1063,Gp Rad(1063),Gp Rad,44.801205,20.415462,10
924,Bele Vode(924),Bele Vode,44.74815,20.403118,2
922,Belo Vrelo(922),Belo Vrelo,44.75082,20.405449,2
920,Crveno Barjače(920),Crveno Barjače,44.750042,20.408104,2
918,Zdravka Jovanovića(918),Zdravka Jovanovića,44.749115,20.410749,2
917,Zdravka Jovanovića(917),Zdravka Jovanovića,44.749172,20.411028,18
919,Crveno Barjače(919),Crveno Barjače,44.7505,20.407366,18
921,Belo Vrelo(921),Belo Vrelo,44.750637,20.405113,18
923,Bele Vode(923),Bele Vode,44.74818,20.403177,18
2205,Rasinska(2205),Rasinska,44.720249,20.426332,2
2206,Jedanaeste Krajiške Divizije(2206),Jedanaeste Krajiške Divizije,44.722656,20.429478,2
2217,Oš Vladimir Rolović(2217),Oš Vladimir Rolović,44.722744,20.432295,2
2905,Epš Milutin Milanković(2905),Epš Milutin Milanković,44.724228,20.433516,2
1753,Sretena Mladenovića(1753),Sretena Mladenovića,44.726879,20.431822,2
1751,17. Oktobra(1751),17. Oktobra,44.730446,20.427851,2
1749,Oš 14. Oktobar(1749),Oš 14. Oktobar,44.73365,20.427404,2
1747,Slavka Rodića(1747),Slavka Rodića,44.737038,20.430582,31
1745,Stojana Jankovića(1745),Stojana Jankovića,44.741539,20.432949,31
1743,Stevana Lukovića(1743),Stevana Lukovića,44.744068,20.436813,31
1266,Pilota Mihajla Petrovića(1266),Pilota Mihajla Petrovića,44.744907,20.438486,31
1386,Železnička Stanica Rakovica(1386),Železnička Stanica Rakovica,44.74826,20.444521,10
1384,Košutnjak(1384),Košutnjak,44.756565,20.44763,10
1229,Koste Živkovića(1229),Koste Živkovića,44.75695,20.452385,10
1131,Hasanaginica(1131),Hasanaginica,44.757938,20.455833,10
762,Dedinje /Ortopedska Bolnica/(762),Dedinje /Ortopedska Bolnica/,44.767464,20.461994,5
760,Baje Pivljanina(760),Baje Pivljanina,44.769543,20.455816,5
758,Šolina(758),Šolina,44.771778,20.454506,5
757,Šolina(757),Šolina,44.771481,20.454136,5
759,Baje Pivljanina(759),Baje Pivljanina,44.769585,20.455309,5
761,Dedinje /Ortopedska Bolnica/(761),Dedinje /Ortopedska Bolnica/,44.766895,20.462294,5
491,Peta Ekonomska(491),Peta Ekonomska,44.757053,20.456551,5
1132,Koste Živkovića(1132),Koste Živkovića,44.75687,20.451584,5
1228,Košutnjak(1228),Košutnjak,44.756599,20.447903,5
1385,Železnička Stanica Rakovica(1385),Železnička Stanica Rakovica,44.746952,20.443638,31
1265,Pilota Mihajla Petrovića(1265),Pilota Mihajla Petrovića,44.744682,20.437761,2
1742,Stevana Lukovića(1742),Stevana Lukovića,44.743046,20.435013,2
1744,Stojana Jankovića(1744),Stojana Jankovića,44.740814,20.431778,2
1746,Slavka Rodića(1746),Slavka Rodića,44.736576,20.430098,2
1748,Oš 14. Oktobar(1748),Oš 14. Oktobar,44.732407,20.427479,2
1750,17. Oktobra(1750),17. Oktobra,44.730145,20.427723,2
1752,Sretena Mladenovića(1752),Sretena Mladenovića,44.726734,20.431694,2
2703,Epš Milutin Milanković(2703),Epš Milutin Milanković,44.72374,20.433474,2
2692,Oš Vladimir Rolović(2692),Oš Vladimir Rolović,44.722851,20.43046,2
2693,Rasinska(2693),Rasinska,44.720333,20.426323,2
1350,Zrenjaninski Put(1350),Zrenjaninski Put,44.912964,20.442881,28
1352,Kovilovo 1(1352),Kovilovo 1,44.909386,20.433361,28
1354,Kovilovo 2(1354),Kovilovo 2,44.909748,20.430174,28
2214,Pkb Kovilovo(2214),Pkb Kovilovo,44.908108,20.421329,28
1356,Put Za Jabučki Rit(1356),Put Za Jabučki Rit,44.916557,20.441822,28
1358,Štale Pkb(1358),Štale Pkb,44.921215,20.452734,28
1360,Glogonjski Rit(1360),Glogonjski Rit,44.930176,20.474394,28
1362,Stari Aerodrom(1362),Stari Aerodrom,44.92881,20.506287,28
1364,Radenska Bara(1364),Radenska Bara,44.928749,20.544437,28
1366,Mašinski Park(1366),Mašinski Park,44.920879,20.554111,28
1368,Jabučki Rit(1368),Jabučki Rit,44.91819,20.557787,28
1367,Mašinski Park(1367),Mašinski Park,44.920937,20.554266,28
1365,Radenska Bara(1365),Radenska Bara,44.928974,20.544378,28
1363,Stari Aerodrom(1363),Stari Aerodrom,44.928993,20.506121,28
1361,Glogonjski Rit(1361),Glogonjski Rit,44.930214,20.474205,28
1359,Štale Pkb(1359),Štale Pkb,44.921165,20.452379,28
1357,Put Za Jabučki Rit(1357),Put Za Jabučki Rit,44.916714,20.441727,28
1355,Kovilovo 2(1355),Kovilovo 2,44.909184,20.43042,28
1353,Kovilovo 1(1353),Kovilovo 1,44.909618,20.434351,28
1739,Dunavac(1739),Dunavac,45.06707,20.383278,28
1738,Japanski Cvet(1738),Japanski Cvet,45.050323,20.392019,28
1736,Nasipska Čuvarnica(1736),Nasipska Čuvarnica,45.033558,20.393456,28
1734,Preliv(1734),Preliv,45.021786,20.398125,28
1909,Besni Fok(1909),Besni Fok,45.001953,20.408768,28
1908,Besni Fok(1908),Besni Fok,45.00193,20.409042,28
1733,Preliv(1733),Preliv,45.02129,20.398891,28
1735,Nasipska Čuvarnica(1735),Nasipska Čuvarnica,45.032795,20.393734,28
1737,Japanski Cvet(1737),Japanski Cvet,45.052082,20.391356,28
2803,Borča 3(2803),Borča 3,44.874496,20.448458,9
1986,Garaža Novi Beograd(1986),Garaža Novi Beograd,44.80735,20.405838,19
2672,Bulevar Crvene Armije(2672),Bulevar Crvene Armije,44.805046,20.412865,10
3025,Petlja Radnička(3025),Petlja Radnička,44.790852,20.427084,10
2671,Bulevar Crvene Armije(2671),Bulevar Crvene Armije,44.804901,20.4133,10
2202,Depo Sava(2202),Depo Sava,44.806774,20.410967,10
2204,Garaža Novi Beograd(2204),Garaža Novi Beograd,44.80777,20.405716,10
189,Banovo Brdo(189),Banovo Brdo,44.768528,20.413006,18
178,Hipodrom(178),Hipodrom,44.787861,20.424395,10
3029,Petlja Radnička(3029),Petlja Radnička,44.792488,20.426968,10
3027,Đorđa Stanojevića(3027),Đorđa Stanojevića,44.807293,20.415297,10
126,Železnička Stanica Novi Beograd(126),Železnička Stanica Novi Beograd,44.806667,20.418167,10
128,Blok 42(128),Blok 42,44.803967,20.416258,10
1935,Naselje Belvil(1935),Naselje Belvil,44.80423,20.40974,10
130,Agostina Neta(130),Agostina Neta,44.804581,20.402761,10
132,Omladinskih Brigada(132),Omladinskih Brigada,44.804569,20.398403,10
134,Blok 70(134),Blok 70,44.804226,20.393377,10
136,Gandijeva(136),Gandijeva,44.803299,20.387197,10
138,Nehruova(138),Nehruova,44.801517,20.38018,10
140,Oš Branko Radičević(140),Oš Branko Radičević,44.799797,20.375427,10
142,Dr Ivana Ribara(142),Dr Ivana Ribara,44.796951,20.37163,10
144,Blok 45(144),Blok 45,44.793903,20.374039,10
145,Blok 45(145),Blok 45,44.793751,20.374308,10
143,Dr Ivana Ribara(143),Dr Ivana Ribara,44.79818,20.372019,10
141,Oš Branko Radičević(141),Oš Branko Radičević,44.80032,20.376976,10
139,Nehruova(139),Nehruova,44.801922,20.381813,10
137,Gandijeva(137),Gandijeva,44.803532,20.388887,10
135,Blok 70(135),Blok 70,44.804203,20.393892,10
133,Omladinskih Brigada(133),Omladinskih Brigada,44.804523,20.40024,10
131,Agostina Neta(131),Agostina Neta,44.804409,20.404724,10
1936,Naselje Belvil(1936),Naselje Belvil,44.804111,20.41077,10
129,Blok 42(129),Blok 42,44.804676,20.417326,10
127,Železnička Stanica Novi Beograd(127),Železnička Stanica Novi Beograd,44.8069,20.418497,10
3028,Đorđa Stanojevića(3028),Đorđa Stanojevića,44.806892,20.41584,10
3030,Petlja Radnička(3030),Petlja Radnička,44.791958,20.426947,10
177,Hipodrom(177),Hipodrom,44.787682,20.423929,10
110,Banovo Brdo Ok(110),Banovo Brdo Ok,44.768051,20.413799,18
23,Gospodarska Mehana(23),Gospodarska Mehana,44.79377,20.431366,10
21,Ruska(21),Ruska,44.795162,20.437395,10
19,Sajam(19),Sajam,44.796543,20.442621,10
17,Mostar(17),Mostar,44.798779,20.448853,10
15,Palata Pravde(15),Palata Pravde,44.804646,20.45332,4
70,Savski Trg(70),Savski Trg,44.807159,20.457861,4
114,Rk Beograđanka(114),Rk Beograđanka,44.806534,20.464231,4
112,Tašmajdan(112),Tašmajdan,44.809303,20.467529,4
111,Tašmajdan(111),Tašmajdan,44.808762,20.466759,4
113,Rk Beograđanka(113),Rk Beograđanka,44.806229,20.463709,4
69,Savski Trg(69),Savski Trg,44.807636,20.457218,4
14,Palata Pravde(14),Palata Pravde,44.80434,20.452957,4
16,Mostar(16),Mostar,44.798615,20.448545,10
18,Sajam(18),Sajam,44.796509,20.442802,10
20,Ruska(20),Ruska,44.795151,20.437744,10
22,Gospodarska Mehana(22),Gospodarska Mehana,44.793713,20.430975,10
116,Staro Sajmište(116),Staro Sajmište,44.811749,20.439939,10
124,Milutina Milankovića(124),Milutina Milankovića,44.807133,20.422131,10
125,Milutina Milankovića(125),Milutina Milankovića,44.806862,20.422518,10
67,Trg Slavija /Nemanjina/(67),Trg Slavija /Nemanjina/,44.803524,20.464069,4
68,Trg Slavija /Nemanjina/(68),Trg Slavija /Nemanjina/,44.802967,20.464624,4
654,Vukov Spomenik(654),Vukov Spomenik,44.804806,20.479572,4
2391,Put Za Zuce(2391),Put Za Zuce,44.680542,20.533007,0
2734,Đurđevdan(2734),Đurđevdan,44.674278,20.539551,0
2393,Kapija Šumadije(2393),Kapija Šumadije,44.670151,20.541859,0
2395,Šuplja Stena(2395),Šuplja Stena,44.665958,20.542088,0
2397,Raskrsnica-Vrčin(2397),Raskrsnica-Vrčin,44.662685,20.543423,0
2399,Rasadnik(2399),Rasadnik,44.655159,20.550137,0
2401,Prnjavor /Ulaz/(2401),Prnjavor /Ulaz/,44.647644,20.553715,29
2425,Srednji Prnjavor(2425),Srednji Prnjavor,44.641205,20.551821,29
2403,Prnjavor /Škola/(2403),Prnjavor /Škola/,44.632328,20.554216,29
2405,Trešnja(2405),Trešnja,44.620659,20.555223,0
2407,Avalski Cvet(2407),Avalski Cvet,44.615028,20.556324,0
2409,Trešnja /Škola/(2409),Trešnja /Škola/,44.608356,20.556019,0
2464,Trešnja /Koviona/(2464),Trešnja /Koviona/,44.596931,20.5676,0
2547,13.Oktobra(2547),13.Oktobra,44.58424,20.56481,0
2549,Livnica(2549),Livnica,44.577202,20.565331,0
2551,Ralja /Centar/(2551),Ralja /Centar/,44.57383,20.5581,0
7185,Ralja /Robna Kuća/(7185),Ralja /Robna Kuća/,44.57206,20.561642,0
2518,Ralja /Trafo/(2518),Ralja /Trafo/,44.569908,20.570869,0
2567,Ralja /Drumine/(2567),Ralja /Drumine/,44.560516,20.58102,0
2568,Ralja /Drumine/(2568),Ralja /Drumine/,44.561901,20.57955,0
2566,Ralja /Trafo/(2566),Ralja /Trafo/,44.57016,20.570101,0
7184,Ralja /Robna Kuća/(7184),Ralja /Robna Kuća/,44.57225,20.561541,0
2552,Ralja /Centar/(2552),Ralja /Centar/,44.57394,20.558451,0
2550,Livnica(2550),Livnica,44.577229,20.565809,0
2548,13.Oktobra(2548),13.Oktobra,44.58596,20.565451,0
2536,Trešnja /Koviona/(2536),Trešnja /Koviona/,44.596512,20.567881,0
2535,Trešnja (Škola)(2535),Trešnja (Škola),44.608849,20.556145,0
2408,Avalski Cvet(2408),Avalski Cvet,44.614922,20.55658,0
2406,Trešnja(2406),Trešnja,44.620907,20.555502,0
2404,Prnjavor /Škola/(2404),Prnjavor /Škola/,44.632317,20.554348,0
2426,Srednji Prnjavor(2426),Srednji Prnjavor,44.641148,20.552002,0
2402,Prnjavor /Ulaz/(2402),Prnjavor /Ulaz/,44.646946,20.553829,0
2400,Rasadnik(2400),Rasadnik,44.656219,20.549856,0
2398,Raskrsnica-Vrčin(2398),Raskrsnica-Vrčin,44.66301,20.54339,0
2396,Šuplja Stena(2396),Šuplja Stena,44.6661,20.542217,0
2394,Kapija Šumadije(2394),Kapija Šumadije,44.670494,20.542103,0
2733,Đurđevdan(2733),Đurđevdan,44.674969,20.53903,0
2392,Put Za Zuce(2392),Put Za Zuce,44.680714,20.533047,0
3530,13.Oktobra(3530),13.Oktobra,44.716469,20.448503,31
2888,Mz Resnik(2888),Mz Resnik,44.713764,20.452318,31
3648,Milorada Jankovića Doce(3648),Milorada Jankovića Doce,44.710773,20.453533,31
2919,Edvarada Griga (Ulaz)(2919),Edvarada Griga (Ulaz),44.712917,20.459221,31
2921,Zdravstvena Stanica Resnik(2921),Zdravstvena Stanica Resnik,44.711723,20.461884,31
2923,Resnik (Edvarda Griga)(2923),Resnik (Edvarda Griga),44.711426,20.464334,31
2572,Resnik (Edvarda Griga)(2572),Resnik (Edvarda Griga),44.71172,20.46377,31
2922,Zdravstvena Stanica Resnik(2922),Zdravstvena Stanica Resnik,44.712105,20.461109,31
2920,Edvarada Griga (Ulaz)(2920),Edvarada Griga (Ulaz),44.713264,20.458864,31
3649,Milorada Jankovića Doce(3649),Milorada Jankovića Doce,44.710812,20.453197,31
3519,13.Oktobra(3519),13.Oktobra,44.716694,20.448347,31
3026,Petlja Radnička(3026),Petlja Radnička,44.791245,20.427359,10
2573,Oš Desanka Maksimović(2573),Oš Desanka Maksimović,44.782402,20.517002,26
3023,Živka Davidovića(3023),Živka Davidovića,44.782749,20.520958,26
2575,Prvomajska(2575),Prvomajska,44.781418,20.519989,26
2576,Mage Magazinović(2576),Mage Magazinović,44.779114,20.519327,26
3052,Jerusalimska(3052),Jerusalimska,44.777172,20.519407,26
2577,Bosanska(2577),Bosanska,44.776157,20.519678,26
2588,Kolarska(2588),Kolarska,44.774204,20.522896,26
2578,Dvadesetog Oktobra (2578),"Dvadesetog Oktobra ",44.774586,20.526638,26
2579,Mali Mokri Lug (Crkva)(2579),Mali Mokri Lug (Crkva),44.774094,20.531124,26
2580,Narodnog Fronta(2580),Narodnog Fronta,44.777256,20.529125,26
2581,Pijaca (2581),"Pijaca ",44.781059,20.523052,26
3024,Živka Davidovića(3024),Živka Davidovića,44.782742,20.521214,26
2574,Oš Desanka Maksimović(2574),Oš Desanka Maksimović,44.782307,20.516695,26
81,"Vmc ""Karaburma""(81)","Vmc ""Karaburma""",44.813068,20.492081,7
162,Servisi(162),Servisi,44.810066,20.493349,7
190,Park Tašmajdan(190),Park Tašmajdan,44.808937,20.468889,16
820,Beogradska Arena(820),Beogradska Arena,44.815304,20.420271,19
821,Beogradska Arena(821),Beogradska Arena,44.814495,20.41922,19
2414,Servisi(2414),Servisi,44.810837,20.493204,7
155,"Vmc ""Karaburma""(155)","Vmc ""Karaburma""",44.81356,20.49231,7
1695,Put Za Dunavac(1695),Put Za Dunavac,45.064564,20.380413,28
1732,Put Za Dunavac(1732),Put Za Dunavac,45.065544,20.380535,28
2607,Brđanska(2607),Brđanska,44.622242,20.468527,29
2608,Nenadovac 1(2608),Nenadovac 1,44.624763,20.465139,29
3055,Branislava Jovanovića(3055),Branislava Jovanovića,44.625191,20.458359,29
2609,Nenadovac 2(2609),Nenadovac 2,44.622894,20.454327,29
2610,Nenadovac 3(2610),Nenadovac 3,44.621605,20.450638,29
2611,Nenadovac 4(2611),Nenadovac 4,44.620701,20.443895,29
2612,Nenadovac 5(2612),Nenadovac 5,44.615704,20.437944,29
2621,Nenadovac 6(2621),Nenadovac 6,44.612148,20.43391,29
2613,Nenadovac(2613),Nenadovac,44.609669,20.43046,29
2614,Taborište(2614),Taborište,44.60091,20.430611,29
2695,Miodraga Vukovića(2695),Miodraga Vukovića,44.596889,20.429581,29
2697,Srednji Kraj(2697),Srednji Kraj,44.591141,20.42873,29
2699,Karaula(2699),Karaula,44.588421,20.428453,29
7654,Barajevo (Miodraga Vukovića)(7654),Barajevo (Miodraga Vukovića),44.582508,20.422621,29
7652,Barajevo - Centar(7652),Barajevo - Centar,44.578041,20.415274,29
7656,Barajevo As(7656),Barajevo As,44.57988,20.413445,29
7651,Barajevo - Centar(7651),Barajevo - Centar,44.578053,20.415604,29
7653,Barajevo (Miodraga Vukovića)(7653),Barajevo (Miodraga Vukovića),44.582306,20.422409,29
7804,Karaula R(7804),Karaula R,44.588764,20.428745,29
2698,Srednji Kraj(2698),Srednji Kraj,44.591919,20.42882,29
2696,Miodraga Vukovića(2696),Miodraga Vukovića,44.59724,20.42988,29
2694,Taborište(2694),Taborište,44.60144,20.431179,29
2615,Glumčevo Brdo 2(2615),Glumčevo Brdo 2,44.604809,20.43399,29
2616,Glumčevo Brdo 3(2616),Glumčevo Brdo 3,44.608585,20.440189,29
2617,Stevančevića Kraj(2617),Stevančevića Kraj,44.611538,20.444529,29
2618,Glumčevo Brdo /Škola/(2618),Glumčevo Brdo /Škola/,44.613918,20.447163,29
2462,Miška Kranjca(2462),Miška Kranjca,44.742241,20.441048,10
3695,Vareška(3695),Vareška,44.750374,20.445732,10
2460,Košutnjak(2460),Košutnjak,44.757214,20.44665,10
2456,Patrijarha Pavla(2456),Patrijarha Pavla,44.766304,20.443676,10
2454,Topčiderska Okretnica(2454),Topčiderska Okretnica,44.774372,20.437687,10
3018,Železnička Stanica Topčider(3018),Železnička Stanica Topčider,44.776997,20.437437,10
2689,Dom Garde(2689),Dom Garde,44.776363,20.439644,10
3700,Careva Ćuprija(3700),Careva Ćuprija,44.786552,20.431732,10
3743,Savski Trg(3743),Savski Trg,44.806911,20.455408,4
3699,Careva Ćuprija(3699),Careva Ćuprija,44.786438,20.431622,10
2449,Topčiderski Park(2449),Topčiderski Park,44.781151,20.438635,31
2451,Železnička Stanica Topčider(2451),Železnička Stanica Topčider,44.776794,20.437029,31
2453,Topčiderska Okretnica(2453),Topčiderska Okretnica,44.7742,20.437567,31
2455,Patrijarha Pavla(2455),Patrijarha Pavla,44.766155,20.443659,31
2459,Košutnjak(2459),Košutnjak,44.756454,20.445667,31
3696,Vareška(3696),Vareška,44.750439,20.445873,31
2461,Miška Kranjca(2461),Miška Kranjca,44.742184,20.440853,31
3073,Vojvode Vlahovića (Terminus)(3073),Vojvode Vlahovića (Terminus),44.764046,20.5107,8
2642,Miljana Miljanića(2642),Miljana Miljanića,44.762089,20.508221,8
2641,Mate Miloševića(2641),Mate Miloševića,44.760441,20.508181,8
2643,Vojvode Vlahovića 2(2643),Vojvode Vlahovića 2,44.761169,20.50728,8
2644,Milovana Vidakovića(2644),Milovana Vidakovića,44.761986,20.50701,8
2623,Vojvode Vlahovića 1(2623),Vojvode Vlahovića 1,44.761471,20.505936,8
2625,Vojvode Vlahovića(2625),Vojvode Vlahovića,44.762321,20.501755,8
2622,Vojvode Vlahovića(2622),Vojvode Vlahovića,44.762241,20.501787,8
2624,Vojvode Vlahovića 1(2624),Vojvode Vlahovića 1,44.761292,20.506199,8
2626,Vojvode Vlahovića 2(2626),Vojvode Vlahovića 2,44.761349,20.507219,8
3070,Mate Miloševića(3070),Mate Miloševića,44.760841,20.508295,8
3071,Miljana Miljanića(3071),Miljana Miljanića,44.762745,20.508257,8
3072,Vojvode Vlahovića (Terminus)(3072),Vojvode Vlahovića (Terminus),44.764194,20.51086,8
2632,Sremčica /Ulaz/(2632),Sremčica /Ulaz/,44.687931,20.380871,22
2925,Moštanička (Novo Naselje)(2925),Moštanička (Novo Naselje),44.687721,20.37422,22
2633,Velika Moštanica /Groblje/(2633),Velika Moštanica /Groblje/,44.684601,20.35989,22
2635,Velika Moštanica /Ulaz/(2635),Velika Moštanica /Ulaz/,44.683361,20.353991,22
2637,Dobrivoja Jovanovića 2.Deo(2637),Dobrivoja Jovanovića 2.Deo,44.680618,20.352539,22
2639,Dobrivoja Jovanovića /Igralište/(2639),Dobrivoja Jovanovića /Igralište/,44.677731,20.35194,22
2915,Fk Moštanica(2915),Fk Moštanica,44.668152,20.35537,22
2917,Živojina Tabakovića (Srednji Kraj)(2917),Živojina Tabakovića (Srednji Kraj),44.670731,20.357361,22
2924,Velika Moštanica (Živojina Tabakovića)(2924),Velika Moštanica (Živojina Tabakovića),44.67432,20.360607,22
2918,Živojina Tabakovića (Srednji Kraj)(2918),Živojina Tabakovića (Srednji Kraj),44.670799,20.357309,22
2916,Fk Moštanica(2916),Fk Moštanica,44.668091,20.35523,22
2640,Dobrivoja Jovanovića /Igralište/(2640),Dobrivoja Jovanovića /Igralište/,44.678471,20.352028,22
2638,Dobrivoja Jovanovića 2.Deo(2638),Dobrivoja Jovanovića 2.Deo,44.681259,20.352909,22
2636,Velika Moštanica /Izlaz/(2636),Velika Moštanica /Izlaz/,44.683609,20.35475,22
2634,Velika Moštanica /Groblje/(2634),Velika Moštanica /Groblje/,44.684582,20.36002,22
2926,Moštanička (Novo Naselje)(2926),Moštanička (Novo Naselje),44.687351,20.37487,22
2691,Radiofar(2691),Radiofar,44.83091,20.298981,25
3004,Patrijarha Pavla(3004),Patrijarha Pavla,44.830688,20.300739,25
3005,Milana Konjovića (3005),"Milana Konjovića ",44.827698,20.301598,25
3006,Vasilija Ostroškog(3006),Vasilija Ostroškog,44.824993,20.306622,25
3007,Kralja Petra I(3007),Kralja Petra I,44.82571,20.311518,25
3008,Nemanjina 2(3008),Nemanjina 2,44.82637,20.315092,25
3009,Nemanjina 1(3009),Nemanjina 1,44.828899,20.314346,25
2685,Nemanjina(2685),Nemanjina,44.831402,20.314039,25
2683,Koste Abraševića(2683),Koste Abraševića,44.831459,20.31778,25
2681,Miloša Crnjanskog(2681),Miloša Crnjanskog,44.8316,20.32259,25
2679,Ševino Polje(2679),Ševino Polje,44.83424,20.32835,25
2677,Ikarbus(2677),Ikarbus,44.832821,20.34679,25
2678,Ikarbus(2678),Ikarbus,44.834431,20.347111,25
2680,Ševino Polje(2680),Ševino Polje,44.83429,20.328831,25
2682,Miloša Crnjanskog(2682),Miloša Crnjanskog,44.83165,20.32173,25
2684,Koste Abraševića(2684),Koste Abraševića,44.831478,20.31699,25
2686,Nemanjina(2686),Nemanjina,44.83139,20.31324,25
2688,Kosovke Devojke(2688),Kosovke Devojke,44.831249,20.308491,25
2690,Svetog Save(2690),Svetog Save,44.83112,20.303789,25
2418,Pere Velimirovića(2418),Pere Velimirovića,44.757851,20.459917,5
2419,Milana Blagojevića Španca(2419),Milana Blagojevića Španca,44.758114,20.451639,5
2519,Pivljanina Baje 1(2519),Pivljanina Baje 1,44.760502,20.452948,5
2420,Pivljanina Baje(2420),Pivljanina Baje,44.765915,20.454523,5
2866,Omladinska(2866),Omladinska,44.767826,20.4585,5
2864,Miloja Đaka(2864),Miloja Đaka,44.763969,20.459755,5
2862,Dedinje (Ortopedska Bolnica)(2862),Dedinje (Ortopedska Bolnica),44.766304,20.464029,5
1044,Bulevar Kneza Aleksandra Karađorđevića(1044),Bulevar Kneza Aleksandra Karađorđevića,44.789909,20.455982,5
2904,Gučevska(2904),Gučevska,44.792488,20.457577,4
2903,Železnička Stanica Beograd Centar(2903),Železnička Stanica Beograd Centar,44.792744,20.454329,4
2849,Ortopedski Zavod(2849),Ortopedski Zavod,44.793198,20.449568,4
1041,Železnička Stanica Bgd Centar(1041),Železnička Stanica Bgd Centar,44.792751,20.453907,5
2314,Gučevska(2314),Gučevska,44.792587,20.457985,5
1043,Bulevar Kneza Aleksandra Karađorđevića(1043),Bulevar Kneza Aleksandra Karađorđevića,44.790073,20.456017,5
2861,Dedinje (Ortopedska Bolnica)(2861),Dedinje (Ortopedska Bolnica),44.766167,20.463474,5
